Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.13,11,"The graphs show the average temperature and precipitation in Perth, Australia. Select the best weather prediction for Perth in April.","Two graphs: (1) Line graph titled 'Average Temperature in Perth, Australia' showing monthly temperatures in °C. Jan~25, Feb~24, Mar~22, Apr~18, May~16, Jun~13, Jul~12, Aug~13, Sep~14, Oct~16, Nov~18, Dec~21. (2) Bar graph titled 'Average Precipitation in Perth, Australia' showing monthly precipitation in mm. Jan~10, Feb~15, Mar~20, Apr~50, May~110, Jun~175, Jul~160, Aug~120, Sep~70, Oct~50, Nov~25, Dec~15.",MC,"A) The average temperature will be higher than in August and there will be about 65 millimeters of precipitation, B) The average temperature will be lower than in December and there will be about 45 millimeters of precipitation, C) The average temperature will be lower than in July and there will be about 45 millimeters of precipitation, D) The average temperature will be higher than in January and there will be about 90 millimeters of precipitation",B,3,3-ESS2-1,3,"Presents real climate data for Perth in two graphs. Students must read and interpret both graphs to evaluate multiple claims. Genuine analytical task with real data.",3,"Directly engages 'Analyzing and Interpreting Data.' Students must read values from both graphs, make comparisons across months, and evaluate which prediction matches the data. Strong practice engagement.",3,"Requires applying understanding of weather/climate data interpretation. Students must use the graphs to evaluate specific claims, not just recall definitions.",3,"Engages Patterns (students must identify seasonal patterns in the data to evaluate predictions). Also touches Scale (monthly time scale for weather patterns).",3.0,High Guided Integration,Meets,Partially Meets,Meets,Meets,Strong,"Excellent data interpretation question. This is one of the strongest items on the test — students must simultaneously read two graphs and evaluate multiple claims. Could be elevated further by asking students to explain WHY Perth's climate pattern is the reverse of Northern Hemisphere cities."
Alpha Standardized Science G3.13,12,"The graphs show the average temperature and precipitation in Kansas City, Kansas. During which month would people in Kansas City most likely need both warm clothing and an umbrella?","Two graphs: (1) Line graph titled 'Average Temperature in Kansas City, Kansas' showing monthly temperatures in °F. Jan~30, Feb~35, Mar~45, Apr~57, May~68, Jun~76, Jul~82, Aug~80, Sep~70, Oct~58, Nov~45, Dec~33. (2) Bar graph titled 'Average Precipitation in Kansas City, Kansas' showing monthly precipitation in inches. Jan~5.3, Feb~5.8, Mar~2.0, Apr~4.0, May~5.3, Jun~5.7, Jul~5.0, Aug~6.0, Sep~4.3, Oct~3.8, Nov~1.5, Dec~6.3.",MC,"A) June, B) August, C) February, D) November",C,3,3-ESS2-1,3,"Presents real climate data requiring students to identify a month that is both cold AND rainy. Students must cross-reference two data sources to find the intersection of conditions.",3,"Directly engages 'Analyzing and Interpreting Data.' Students must read both graphs and find a month where temperature is low (warm clothing) AND precipitation is high (umbrella). Multi-step analysis.",3,"Requires applying understanding of weather data. Students must define what 'warm clothing' means in terms of temperature range and combine this with precipitation data.",3,"Engages Patterns (seasonal temperature and precipitation patterns). Students must identify the relationship between two variables across months.",3.0,High Guided Integration,Meets,Partially Meets,Meets,Meets,Strong,"Another excellent data-driven question. Students must synthesize information from two graphs and apply practical reasoning. Very MAP-like in format and cognitive demand."
Alpha Standardized Science G3.13,13,"A coastal town is looking for ways to protect homes from storm damage. They are considering building a seawall made of concrete blocks. [details provided about height, cost, time, lifespan, access, maintenance]. Which statement BEST supports the claim that this is a good design solution for protecting the town from storms?",None,MC,"A) The seawall requires yearly maintenance and inspections to remain effective, B) The seawall can block large waves while still allowing beach access through gates, C) The construction of the seawall will take 2 weeks to complete, D) The total cost of building the seawall is $50,000",B,3,3-5-ETS1-1,3,"Presents a real engineering design problem with specific constraints and criteria. Students must evaluate which evidence best supports a claim about design quality.",3,"Engages 'Engaging in Argument from Evidence' — students must evaluate which piece of information best supports a design claim. Requires distinguishing between relevant and irrelevant evidence.",3,"Requires applying understanding of engineering design criteria — a solution must address the problem (storm protection) while meeting constraints (beach access). Goes beyond recall.",3,"Engages Cause and Effect (waves → storm damage → need for seawall) and Systems (the seawall must function within a system of constraints including access, cost, and maintenance).",3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,"Excellent engineering design question. Provides authentic constraints and asks students to evaluate evidence for a design claim. This is one of the best questions on the test and closely mirrors MAP's engineering design items."
Alpha Standardized Science G3.13,14,"A student is trying to move a heavy box across the floor. He ties a rope to the box and stands in front of it. To make the box move towards him, the student should:",None,MC,"A) Push the rope backwards, B) Lift the rope upwards, C) Move the rope side to side, D) Pull the rope towards himself",D,3,3-PS2-1,2,"Simple scenario of a student with a box. The task is identifying the correct force direction — largely common sense/recall.",1,"No meaningful practice engagement. Selecting the obvious force direction requires no analysis or investigation.",2,"Tests basic understanding of force direction. Grade-appropriate but extremely basic.",1,"No CCC engagement. The answer requires no conceptual reasoning.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Too simple — answers itself. Replace with a question involving competing force scenarios where students must predict outcomes based on force direction and magnitude."
Alpha Standardized Science G3.13,15,"Tom is playing tug-of-war with his brother using a rope. Tom pulls the rope toward himself while his brother pulls in the opposite direction. They are pulling with equal strength and the rope is not moving. If Tom is pulling backward, in which direction is his brother's opposing force acting?",None,MC,"A) Forward, B) Downward, C) Sideways, D) Backward",A,3,3-PS2-1,2,"Tug-of-war scenario with balanced forces. Some reasoning about opposing force directions, but fairly straightforward.",2,"Engages 'Constructing Explanations' at a basic level — students must reason about force directions in a balanced force scenario.",2,"Tests understanding of balanced/unbalanced forces and opposing force direction. Grade-appropriate application.",2,"Engages Cause and Effect (equal opposing forces cause no movement) implicitly.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Reasonable force question but stays at basic level. Improve by asking what would happen if one person increased their pull force, requiring prediction based on Cause and Effect reasoning."
Alpha Standardized Science G3.13,16,"A mail carrier has one cart and four packages to deliver. [Package weights: A=5kg, B=8kg, C=3kg, D=10kg]. Which statement best describes how hard the mail carrier needs to push the cart for each package?",None,MC,"A) The mail carrier needs to push equally hard for all packages because the cart moves at the same speed, B) The mail carrier needs to push hardest for Package D (10 kg) and least hard for Package C (3 kg) because heavier packages need more force to move at the same speed, C) The mail carrier needs to push hardest for Package A (5 kg) and least hard for Package D (10 kg) because lighter packages need more force to move, D) How hard the mail carrier needs to push doesn't depend on how heavy the package is - it only depends on what kind of package it is",B,3,3-PS2-1,3,"Presents a specific scenario with quantitative data (package weights). Students must apply understanding of force-mass relationship to predict which requires more force.",2,"Engages 'Constructing Explanations' — students must connect the data (weights) to the concept (more mass → more force). However, the reasoning path is fairly guided.",3,"Requires applying understanding of the relationship between mass and force. Students reason about proportional relationships, going beyond simple recall.",2,"Engages Cause and Effect (greater mass causes need for greater force) and Patterns (systematic relationship between mass and force).",2.5,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good application question with quantitative data. Elevate by providing actual measured force data for different package weights and asking students to identify the pattern and predict the force needed for a new, unlisted weight."
Alpha Standardized Science G3.13,17,"Which of the following correctly describes how electric charges interact with each other?",None,MC,"A) All electric charges attract each other regardless of whether they are positive or negative, B) Only negative charges can interact with other charges, C) Positive charges attract negative charges but positive charges repel other positive charges, D) Negative charges attract positive charges but negative charges attract other negative charges",C,3,3-PS2-3,1,"No phenomenon or scenario. Pure recall of electric charge interaction rules. No context or reasoning demand.",1,"No science practice engaged. Students recall the rules of charge interaction.",2,"Tests basic understanding of electric charge interactions. Grade-appropriate DCI at recall level.",1,"No CCC engagement. Could engage Patterns but doesn't require it.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall of charge interaction rules. Redesign: provide data from an experiment where different charged objects attract or repel, then ask students to identify the pattern and use it to predict what will happen with a new pair of charged objects."
Alpha Standardized Science G3.13,18,"John has two bar magnets of equal strength. In Setup A, he places the magnets 2 centimeters apart with their north poles facing each other. In Setup B, he places the same magnets 6 centimeters apart, again with their north poles facing each other. Which statement correctly describes the magnetic force between the magnets?",None,MC,"A) The repelling force is stronger in Setup B than in Setup A, B) The repelling force is the same in both setups because the same magnets are used, C) The repelling force is stronger in Setup A than in Setup B, D) There is no repelling force in either setup because north poles are facing each other",C,3,3-PS2-3,3,"Presents a well-defined experimental comparison (two setups varying distance). Students must reason about how distance affects magnetic force. Genuine analytical thinking required.",3,"Engages 'Planning and Carrying Out Investigations' and 'Analyzing and Interpreting Data' — students must analyze experimental setups and predict outcomes based on the variable (distance).",3,"Requires applying understanding of the relationship between distance and magnetic force strength. Students reason about an inverse relationship, not just recall a fact.",3,"Directly engages Cause and Effect (changing distance causes change in force strength) and Patterns (closer → stronger is a predictable pattern). Students must use CCC reasoning.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good experimental reasoning question. Elevate by providing actual force measurement data at multiple distances and asking students to describe the pattern, make a prediction for a new distance, and explain the relationship."
Alpha Standardized Science G3.13,19,"Maria is designing a recycling sorting system for her science project. She wants to use a magnet to separate certain materials from others. Which combination of items would be successfully separated using her magnetic sorting system?",None,MC,"A) Aluminum cans and copper pennies would be attracted to the magnet while iron nails and steel clips would not, B) Iron nails and steel paper clips would be attracted to the magnet while brass screws and aluminum cans would not, C) Steel paper clips and cotton socks would be attracted to the magnet while plastic bottles and aluminum cans would not, D) Copper pennies and brass screws would be attracted to the magnet while iron nails and steel paper clips would not",B,3,3-PS2-3,3,"Presents an authentic engineering/science context (recycling sorting with magnets). Students must apply knowledge of which materials are magnetic to a practical problem.",2,"Engages 'Constructing Explanations' — students must apply knowledge of magnetic properties to predict which materials will respond to magnets. However, it's largely factual recall about magnetic materials.",2,"Tests understanding of which materials are magnetic. Grade-appropriate but primarily recall of material properties.",2,"Engages Structure and Function (material composition determines magnetic response) implicitly.",2.25,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good practical context. Strengthen by providing experimental data showing which materials were attracted and asking students to identify the pattern, then predict whether a new material would be attracted and explain why."
Alpha Standardized Science G3.13,20,"During hurricane season, a family wants to protect their garage door from strong winds and flying debris. Which of the following would be the best solution to strengthen their garage door?",None,MC,"A) Paint the garage door with waterproof paint to protect it from rain damage, B) Replace the existing garage door with a wooden door made of thick planks, C) Cover the garage door with plastic sheets secured with duct tape, D) Install a garage door reinforcement kit with strong metal braces that attach to the door and the garage frame",D,3,3-5-ETS1-2,2,"Engineering problem with some reasoning about which solution addresses the specific constraints (wind + debris protection). However, the correct answer is fairly obvious.",2,"Engages 'Constructing Explanations' at a basic level — students evaluate design solutions against criteria. However, the obviously superior answer reduces the reasoning demand.",2,"Tests understanding of engineering design — matching a solution to a problem. Basic application level.",2,"Engages Cause and Effect (strong winds and debris cause damage → reinforcement prevents damage) and Structure and Function (metal braces provide structural support) implicitly.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Has engineering context but the correct answer is too obvious. Improve by presenting two equally plausible solutions with trade-offs (cost vs. effectiveness, ease of installation vs. durability) and asking students to evaluate which best meets the criteria."
Alpha Standardized Science G3.13,21,"What does a flower's sweet smell help a plant do?",None,MC,"A) It helps the plant get more sunlight, B) It makes the plant grow new leaves, C) It brings bees and butterflies that carry pollen to other flowers, D) It keeps harmful insects away from the flower",C,3,3-LS1-1,1,"No phenomenon or context. Pure recall of flower function in plant reproduction. No reasoning required.",1,"No science practice engaged. Simple recall of the function of flower scent.",2,"Tests basic understanding of pollination and plant reproduction. Grade-appropriate but at recall level.",1,"No CCC engagement. Could engage Structure and Function but not required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall. Redesign: provide data from an experiment where some flowers had their scent blocked and others didn't, showing different pollination rates. Ask students to analyze the data and explain what the scent does."
Alpha Standardized Science G3.13,22,"Which of these experiments would best show if a plant needs sunlight to grow?",None,MC,"A) Place two similar plants in the same room - give water to one plant but not to the other, B) Place two similar plants in different rooms - give water to both plants but keep one in a dark closet, C) Place two similar plants outside - give soil to one plant but not to the other, D) Place two similar plants by a window - give different amounts of water to each plant",B,3,3-LS1-1,2,"Frames an investigation context. Students must evaluate which experimental design properly tests the effect of sunlight by controlling other variables.",3,"Directly engages 'Planning and Carrying Out Investigations.' Students must identify the experiment that properly isolates the variable (sunlight) while controlling others (water, soil). Strong practice engagement.",2,"Tests basic understanding of plant needs but the DCI is secondary to the investigation design evaluation.",2,"Engages Cause and Effect (sunlight presence/absence causes different growth outcomes). Students must reason about controlling variables to isolate a cause.",2.25,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Needs Improvement,"Good investigation design question. Strengthen by presenting actual data from the experiment and asking students to analyze the results and draw conclusions, engaging deeper practice use."
