Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.16,11,"Which statement correctly describes how to interpret topographic maps?",None,MC,"A) Widely spaced contour lines indicate steep slopes, B) All contour lines represent the same elevation, C) Closely spaced contour lines indicate steep slopes and widely spaced indicate gentle slopes, D) Contour lines only show water features",C,4,4-ESS2-2,1,"No scenario. Pure recall of topographic map reading rules. No application or reasoning required.",1,"No practice engaged. Direct recall of map interpretation rules.",2,"Tests understanding of contour line spacing and slope relationship. Recall-level knowledge.",1,"No CCC engaged. Pure definitional knowledge.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall that is redundant with Q10 which tests the same concept in an applied context. Remove this question and replace with a different ESS standard or combine with Q10 into a richer map interpretation task."
Alpha Standardized Science G4.16,12,"A hurricane protection system is being evaluated. What is the primary purpose of hurricane protection systems?",None,MC,"A) Make buildings look better, B) Protect windows and prevent structural damage from winds and debris, C) Keep buildings cool, D) Reduce noise from storms",B,4,3-5-ETS1-1,2,"Minimal scenario about hurricane protection. Students must identify the primary engineering purpose. Limited reasoning required.",1,"No practice engaged beyond recall of engineering purpose. Direct identification.",2,"Tests understanding of the purpose of engineered solutions for natural hazards. Basic recall of engineering concepts aligned to ETS and ESS3.",1,"No CCC engaged.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Too simple — the correct answer is obvious. Redesign by presenting data about different types of hurricane damage and asking students to identify which protection system addresses the most significant threat."
Alpha Standardized Science G4.16,13,"A community center needs flood protection. Requirements: installation in less than 4 hours, reusable, budget of $4000, protection up to 20 inches. Which solution best meets ALL constraints?",None,MC,"A) Removable flood panels — 3hr install / 24in protection / $3800 / reusable 10yr, B) Sandbag wall — 5hr install / 18in / $1200 / single use, C) Permanent flood barrier — 8hr install / 36in / $6000 / permanent, D) Inflatable dam — 2hr install / 12in / $2500 / reusable 5yr",A,4,3-5-ETS1-1,4,"Strong engineering design problem with explicit constraints. Students must systematically evaluate four solutions against four criteria. Real-world problem with genuine decision-making required.",4,"Students evaluate competing solutions against criteria and constraints. Engages Designing Solutions and Engaging in Argument from Evidence — must systematically compare solutions. High practice demand.",3,"Requires understanding engineering design principles — evaluating solutions against multiple constraints. Applied understanding of criteria-based decision making.",3,"Engages Systems and System Models — multiple interacting constraints form a system of requirements. Also Structure and Function — each solution's design features relate to its performance.",3.25,High Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"One of the strongest items on the test. Excellent constraint-based engineering question with four clear criteria. Could be elevated further by asking students to explain which constraint eliminates each rejected solution and to suggest modifications to make a rejected solution viable."
Alpha Standardized Science G4.16,14,"Three toy cars have equal mass. Car A travels 12m in 3s (4 m/s). Car B travels 15m in 5s (3 m/s). Car C travels 9m in 2s (4.5 m/s). Which statement correctly explains the energy relationship?",None,MC,"A) Car B has the most energy because it traveled the farthest, B) All cars have the same energy because they have equal mass, C) Car A has the most energy because it traveled a medium distance, D) Car A has more energy than Car B but less energy than Car C based on their speeds",D,4,4-PS3-1,4,"Extended investigation scenario with quantitative data. Students must calculate speeds and connect speed to energy for objects of equal mass. Multi-step reasoning with data analysis required.",4,"Students analyze quantitative data (distance and time) to determine speeds and then relate speed to energy. Engages Analyzing and Interpreting Data and Using Mathematics and Computational Thinking. High practice demand.",3,"Requires understanding that for objects of equal mass, faster speed means more energy. Students must apply this principle after computing speeds from data. Application-level.",3,"Engages Cause and Effect — greater speed (cause) means more energy (effect). Also Patterns — the relationship between speed and energy is a pattern students must identify.",3.5,Doing Science,Meets,Meets,Partially Meets,Meets,Needs Improvement,"Strongest item on the test. Multi-step quantitative reasoning with data analysis. Could be further elevated by asking students to predict how far a fourth car with even higher speed would travel, or to explain what would change if the cars had different masses."
Alpha Standardized Science G4.16,15,"Amina notices ice melting on her car hood after the engine has been running. This happens because?",None,MC,"A) Heat flows from the warmer engine to the colder hood surface, B) The ice creates cold energy that disappears, C) The car hood produces its own heat, D) The wind blows the ice away",A,4,4-PS3-2,3,"Real observable phenomenon — ice melting on a car hood. Students must reason about heat transfer direction. Targets the common misconception that cold is transferred rather than heat.",3,"Students construct an explanation for an observed phenomenon involving heat transfer. Engages Constructing Explanations. Must reason against the misconception that cold transfers.",3,"Requires understanding that heat flows from warmer to cooler objects and that this transfer causes phase change. Applied understanding of thermal energy transfer.",3,"Engages Energy and Matter — heat energy flows from warmer engine to cooler hood. Also Cause and Effect — heat transfer (cause) leads to ice melting (effect).",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good misconception-targeting question with a real-world phenomenon. Strengthen by asking a Part B about what happens to the engine temperature over time and why, deepening the energy conservation reasoning."
Alpha Standardized Science G4.16,16,"A light bulb stops producing light when a switch is shut off. This is because the switch?",None,MC,"A) Absorbs all the electricity, B) Sends electricity back to the battery, C) Creates a gap in the circuit, D) Converts electricity to heat",C,4,4-PS3-2,2,"Simple scenario about a circuit switch. Students must understand the function of a switch in a circuit. Some reasoning about circuit mechanics required.",2,"Students construct a basic explanation for how a switch works. Limited practice depth — straightforward application of circuit knowledge.",2,"Tests understanding that a switch works by breaking the circuit (creating a gap). Basic recall-level knowledge of circuit components.",2,"Implicitly engages Cause and Effect — gap in circuit (cause) stops current flow (effect) — but in a basic way.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Fairly straightforward circuit recall. Redesign by providing a circuit diagram with multiple switches and asking students to predict which switches must be closed for the bulb to light, engaging more complex causal reasoning."
Alpha Standardized Science G4.16,17,"A solar cell is connected to a battery. Into what type of energy does the solar cell transform solar energy?",None,MC,"A) Heat energy, B) Electrical energy, C) Sound energy, D) Motion energy",B,4,4-PS3-2,1,"No real scenario. Pure recall of energy transformation in a solar cell. No reasoning required.",1,"No practice engaged. Direct recall of solar cell function.",2,"Tests understanding that solar cells convert light energy to electrical energy. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall. Redesign by presenting data about solar cell output under different light conditions and asking students to analyze the relationship between light intensity and electrical output."
Alpha Standardized Science G4.16,18,"Samuel uses an electric stove to cook dinner. The stove changes electrical energy to what form of energy?",None,MC,"A) Heat energy, B) Sound energy, C) Light energy, D) Motion energy",A,4,4-PS3-2,1,"No scenario. Pure recall of energy conversion in a stove. No reasoning required.",1,"No practice engaged. Direct recall of energy forms in a device.",2,"Tests understanding that electric stoves convert electrical energy to heat. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall nearly identical in construct to Q17. Both test single-step energy conversion identification. Replace one with a multi-step energy transformation question that requires tracing energy through a system."
Alpha Standardized Science G4.16,19,"Which circuit can change electrical energy to sound energy?",Image showing multiple circuit diagrams with different components,MC,"A) Circuit with battery connected to speaker/buzzer, B) Circuit with battery connected to light bulb, C) Circuit with battery connected to motor, D) Circuit with open/incomplete circuit",A,4,4-PS3-2,2,"Image-based circuit identification. Students must match circuit components to energy transformation type. Some visual analysis required.",2,"Students analyze circuit diagrams to identify which produces sound. Engages Analyzing and Interpreting Data from diagrams at a basic level.",2,"Tests understanding that a speaker/buzzer converts electrical energy to sound. Applied at identification/classification level.",2,"Implicitly engages Cause and Effect — circuit component (cause) determines energy output type (effect) — but in a basic classification way.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Partially Meets,Needs Improvement,"Third consecutive energy conversion question (Q17-18-19). All test the same construct — identifying energy transformation type. Severe redundancy. Keep one and replace others with questions testing energy transfer or the relationship between energy and motion."
Alpha Standardized Science G4.16,20,"What happens to air quality when wood is burned?",None,MC,"A) Air quality improves because burning cleans the air, B) Burning releases chemicals that contribute to air pollution, C) There is no effect on air quality, D) Burning only affects the immediate area",B,4,4-ESS3-1,2,"Minimal scenario about burning wood. Students must understand the environmental impact of combustion. Some reasoning about cause and effect required.",2,"Students select an explanation for an environmental effect. Limited practice depth — no data analysis or investigation.",2,"Tests understanding that burning releases pollutants into the air. Basic recall of human impact on natural resources and environment.",2,"Engages Cause and Effect — burning (cause) releases pollutants (effect) — in a basic way.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Fairly straightforward recall about pollution. Redesign by providing air quality data from areas near and far from burning sites and asking students to analyze the pattern and propose a solution."
Alpha Standardized Science G4.16,21,"An illustration shows a wave. Which bar measures the wavelength?","Diagram of a wave with labeled measurement bars (X, Y, Z)",MC,"A) Bar X, B) Bar Z, C) Bar Y, D) None of the bars",C,4,4-PS4-1,2,"Image-based identification of wave properties. Students must identify wavelength from a diagram. Primarily visual recall.",1,"No practice engaged beyond identification from a diagram. Pure recall of wave property definitions.",2,"Tests understanding of wavelength as a wave property. Recall-level identification from a standard wave diagram.",1,"No CCC engaged.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure diagram-based recall. Redesign by providing two wave diagrams with different wavelengths and asking students to compare the waves and explain how differences in wavelength affect the wave's behavior."
Alpha Standardized Science G4.16,22,"Which solution best prevents soil erosion during construction?",None,MC,"A) Pave over all exposed soil, B) Install silt fence around the perimeter, C) Water the soil regularly, D) Leave the soil exposed to dry naturally",B,4,4-ESS3-2,2,"Practical engineering scenario about erosion control during construction. Students must evaluate solutions for effectiveness. Some reasoning required.",2,"Students evaluate solutions to an engineering problem. Engages Designing Solutions at a basic level — selecting the best option from given choices.",2,"Tests understanding of erosion prevention methods and human impact on Earth systems. Basic application of ESS concepts to engineering solutions.",2,"Engages Cause and Effect — silt fence (cause) prevents soil transport (effect). Also implicitly engages Stability and Change — maintaining soil stability during disturbance.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Straightforward solution selection. Strengthen by providing data about soil loss with and without different erosion controls and asking students to analyze which is most effective and explain why."
