Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.11,10,"A photo shows the desert coast of Egypt. Researchers predict that the land at point X will be reduced over time. Which event causes the most weathering and erosion at this location?","Photograph of Egyptian desert coastline with point X marked",MC,"A) Gentle ocean waves, B) Light rainfall, C) Animal activity, D) Strong storm winds",D,4,4-ESS2-1,3,"Real-world photograph of a specific geographical location. Students must evaluate multiple weathering agents and determine which is most impactful in a desert coastal environment.",3,"Students evaluate multiple causal factors and select the most significant erosion agent. Engages Constructing Explanations based on environmental context.",3,"Requires understanding of weathering and erosion processes and the ability to evaluate which agent is most powerful in a specific environment (desert coast = wind-dominated). Application-level.",3,"Engages Cause and Effect — strong storm winds (cause) produce the most weathering and erosion (effect). Students must evaluate relative causal strength.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good real-world context with authentic photograph. Strengthen by providing data about erosion rates from different agents at the location and asking students to analyze the data to support their answer."
Alpha Standardized Science G4.11,11,"Which circuit produces light when the switch is closed?","Four circuit diagrams labeled A through D showing different configurations",MC,"A) Circuit A, B) Circuit B, C) Circuit C, D) Circuit D",B,4,4-PS3-2,2,"Image-based circuit analysis. Students must evaluate multiple circuit diagrams but the task is primarily visual identification without extended scenario.",3,"Students analyze multiple circuit models to determine which is complete and functional. Engages Developing and Using Models — evaluating circuit diagrams.",3,"Requires understanding of complete circuit requirements (power source, load, closed path, switch). Students must apply knowledge to evaluate four different configurations. Application-level.",2,"Implicitly engages Systems and System Models (circuit as a system with interacting parts) but not explicitly required.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good analytical question requiring evaluation of multiple circuits. Without seeing the actual images, technical quality depends on diagram clarity. Add a follow-up explaining WHY the other circuits fail."
Alpha Standardized Science G4.11,12,"A student investigates evaporation. Which forms of energy are being compared in this investigation?",None,MC,"A) Sound and light energy, B) Motion and electrical energy, C) Light and thermal energy, D) Chemical and sound energy",D,4,4-PS3-2,2,"Investigation context mentioned but minimal detail provided about the experimental setup. Students must recall which energy forms are relevant to evaporation.",2,"Limited practice engagement. Students identify energy forms rather than analyzing investigation data.",2,"Tests knowledge of energy forms involved in evaporation. The correct answer D seems inconsistent with evaporation science — light and thermal energy (choice C) would be more scientifically accurate for evaporation. Following the answer key as given.",1,"No CCC explicitly engaged. Pure recall of energy classification.",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Scientifically questionable — evaporation typically involves light and thermal energy (choice C) rather than chemical and sound energy (choice D). Review answer key. Redesign with actual investigation data showing energy measurements."
Alpha Standardized Science G4.11,13,"A student designs a toy car powered by a rubber band. Which statement BEST describes the energy change when the car moves?",None,MC,"A) Heat energy changes to sound energy, B) Light energy changes to motion energy, C) Stored elastic energy changes to motion energy, D) Electrical energy changes to heat energy",C,4,4-PS3-2,3,"Design context with a rubber band car. Students must trace energy transformation from stored elastic potential energy to kinetic energy. Engaging context.",2,"Students identify an energy transformation. Limited practice depth — selecting a description rather than analyzing data or constructing an explanation.",3,"Requires understanding of energy transformation — specifically that elastic potential energy (stored in stretched rubber band) converts to kinetic energy (motion). Application-level.",3,"Engages Energy and Matter — energy transformation from one form to another. Students must trace the flow of energy through the system.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good energy transformation context. Strengthen by asking students to explain what happens to the energy after the car stops moving (friction → thermal energy) to complete the energy story."
Alpha Standardized Science G4.11,14,"A picture shows a rock with a large crack. Which process most likely caused the crack to form?","Photograph of a cracked rock",MC,"A) Water freezing and thawing in the crack, B) Wind blowing sand against the rock, C) Plant roots growing under the rock, D) Animals walking over the rock",A,4,4-ESS2-1,2,"Photograph provides visual context but question is essentially recall of weathering processes. Limited scenario development.",2,"Students identify a weathering process from an image. Limited practice engagement — selecting a known process rather than analyzing evidence.",2,"Tests understanding of physical weathering — specifically frost wedging. Recall-level with minimal application beyond matching image to process.",2,"Engages Cause and Effect (water freezing causes rock cracking) but in a basic recall manner.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Simple recall of weathering processes. Redesign by providing temperature and precipitation data for the location and asking students to explain which data supports their answer about the weathering process."
Alpha Standardized Science G4.11,15,"A hawk foot and a chicken foot are shown. The difference in foot shape is most likely associated with which factor?","Images comparing hawk talons and chicken feet",MC,"A) The way they sleep, B) The way they walk, C) The way they get food, D) The way they breathe",C,4,4-LS1-1,3,"Comparative anatomy context with two bird species. Students must connect structural differences to functional differences. Authentic biological reasoning.",3,"Students analyze visual data to construct an explanation linking structure to function. Engages Constructing Explanations from comparative evidence.",3,"Requires understanding that external structures (feet) are adapted for specific functions (talons for catching prey vs. feet for scratching ground). Structure-function at application-level.",4,"Directly and explicitly engages Structure and Function — the core CCC. Students must reason about how structural differences reflect functional differences in food acquisition.",3.25,High Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Strong structure-function question. Elevate by adding a Part B asking students to predict what a wading bird's foot might look like based on how it gets food."
Alpha Standardized Science G4.11,16,"A student lists several resources. Which resources on the list are renewable?",None,MC,"A) Wind and water power, B) Coal and natural gas, C) Oil and coal, D) Natural gas and oil",A,4,4-ESS3-1,1,"No scenario or context. Pure classification recall of renewable vs. nonrenewable resources.",1,"No practice engaged. Direct recall of resource classification.",2,"Tests knowledge of which resources are renewable. Pure recall — no application or reasoning required.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall. Redesign around a community planning scenario where students must evaluate energy options based on renewability, cost, and environmental impact data."
Alpha Standardized Science G4.11,17,"Butterflies and hummingbirds both have long tongues. Why do both organisms have this similar structure?",None,MC,"A) They live in the same habitat, B) They are the same size, C) They eat the same food, D) They migrate the same distance",C,4,4-LS1-1,2,"Comparative biology context but minimal scenario development. Students must connect a shared structural feature to a shared functional need.",2,"Students identify the functional reason for a shared structure. Limited practice depth — selecting a known relationship.",3,"Requires understanding that similar structures across different species can indicate similar functions (convergent adaptation for nectar feeding). Application-level.",3,"Engages Structure and Function — similar structures serve similar functions across different organisms. Students reason about structure-function relationships.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good concept but limited depth. Strengthen by providing data about tongue length measurements and flower depth data, asking students to analyze the relationship between structure and food source."
Alpha Standardized Science G4.11,18,"A student is building a circuit from a diagram. What object should be placed at Position X for the buzzer to sound?","Circuit diagram with Position X marked where a component is missing",MC,"A) A power source (battery), B) Another buzzer, C) A light bulb, D) A piece of string",A,4,4-PS3-2,2,"Circuit diagram context. Students must identify the missing component needed to complete a functional circuit. Limited scenario beyond the diagram.",3,"Students use a circuit model to determine what component is needed. Engages Developing and Using Models — reasoning about circuit requirements from a diagram.",3,"Requires understanding that circuits need a power source to function. Students must analyze the diagram to determine what is missing. Application-level.",2,"Implicitly engages Systems and System Models (circuit as an interacting system) but not explicitly required.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Reasonable circuit reasoning question. Strengthen by providing a more complex circuit and asking students to explain what would happen if different components were placed at Position X."
Alpha Standardized Science G4.11,19,"Which Texas land formation is correctly paired with the natural force that shaped it?",None,MC,"A) Canyon at Palo Duro formed by a river, B) Sand dunes at Monahans formed by water, C) Mountains at Big Bend formed by wind, D) Caves at Natural Bridge formed by earthquakes",A,4,4-ESS2-1,2,"Real Texas landforms provide geographic context. Students must match landforms to formative processes. Some reasoning required to evaluate each pair.",2,"Students evaluate claims about landform-process relationships. Limited practice — selecting a correct match rather than constructing an explanation.",3,"Requires understanding multiple Earth surface processes (water erosion, wind deposition, tectonic activity, chemical weathering) and their associated landforms. Application-level knowledge across multiple processes.",3,"Engages Cause and Effect — natural forces (causes) shape specific landforms (effects). Students must evaluate causal relationships for multiple pairs.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good real-world geographic context. Strengthen by asking students to explain the process by which the river formed Palo Duro Canyon over time, engaging Stability and Change."
Alpha Standardized Science G4.11,20,"A topographic map shows Emory Peak. A ranger hikes due west from a radio tower. Which statement best describes the path the ranger would follow?","Topographic map of Emory Peak area with radio tower marked",MC,"A) Go up a steep slope the entire way, B) Go down a gentle slope the entire way, C) Stay at the same elevation, D) Go down a steep slope then the terrain becomes flatter",D,4,4-ESS2-2,3,"Authentic scenario with a real location (Emory Peak). Students must read and interpret a topographic map to predict terrain changes along a specific path. Requires spatial reasoning.",3,"Students analyze and interpret topographic data to describe terrain changes. Engages Analyzing and Interpreting Data from a map — spatial data interpretation.",3,"Requires understanding of topographic map conventions (contour lines indicate elevation, spacing indicates steepness) and ability to trace a path and describe elevation changes. Application-level.",2,"Implicitly engages Patterns (contour line spacing patterns indicate terrain) but CCC not explicitly required as a reasoning tool.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good topographic map interpretation question with a real location. Strengthen by asking the ranger to choose between two routes and explain which is easier based on the contour data."
