Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.12,11,"A geologist's topographic map shows several features. What landform is found at the location marked with letter B?","Topographic map with labeled features including letter B",MC,"A) Valley, B) River, C) Hill, D) Cliff",C,4,4-ESS2-2,3,"Students must interpret a specific location on a topographic map to identify a landform. Requires reading contour patterns around a marked point.",3,"Students analyze and interpret a topographic map. Engages Analyzing and Interpreting Data from a scientific representation.",3,"Requires understanding how contour lines around a specific point indicate a hill versus other landforms. Applied map-reading skill.",2,"Implicitly engages Patterns (contour patterns) but CCC not explicitly required as a reasoning tool.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good paired map question with Q10. Could elevate by asking students to explain what evidence on the map supports their landform identification."
Alpha Standardized Science G4.12,12,"A coastal town needs to protect buildings from storm waves that can reach 12 feet high. Three options are available: seawalls (15 ft tall), sand dunes (10 ft tall), and wave breakers (reduce wave height by half). Which solution would most effectively protect the town?",None,MC,"A) Seawalls because they are taller than the waves, B) Sand dunes because they are natural, C) Wave breakers because they slow the waves, D) Combining sand dunes and wave breakers",A,4,3-5-ETS1-1,4,"Strong engineering design problem with specific constraints (12 ft waves) and quantitative data for three solutions. Students must evaluate solutions against criteria. Real-world problem.",4,"Students evaluate competing design solutions against quantitative criteria. Engages Designing Solutions and Engaging in Argument from Evidence — comparing data to determine which solution meets the requirement.",3,"Requires understanding engineering design and evaluating solutions against performance criteria. Applied reasoning with quantitative comparison.",3,"Engages Cause and Effect (wave height vs. barrier height determines protection) and Systems and System Models (evaluating system components).",3.5,Doing Science,Meets,Meets,Partially Meets,Meets,Good,"Excellent engineering design question with quantitative reasoning. One of the strongest items on this test. Could add a Part B asking about trade-offs between solutions."
Alpha Standardized Science G4.12,13,"Sam lives in an area with earthquakes. He is considering reinforcing his house with steel framing or concrete reinforcement. Steel offers stronger protection but costs more. Concrete offers good protection at a lower cost. Which should Sam choose for a moderate budget?",None,MC,"A) Steel framing because it is the strongest, B) Concrete reinforcement because it provides good protection at lower cost, C) Neither because earthquakes cannot be prevented, D) Both together regardless of cost",B,4,3-5-ETS1-2,3,"Engineering design problem with explicit constraints (moderate budget). Students must weigh trade-offs between cost and protection level.",3,"Students evaluate solutions considering trade-offs and constraints. Engages Designing Solutions with constraint-based reasoning.",3,"Requires understanding engineering trade-offs — balancing performance against cost constraints. Applied ETS reasoning.",3,"Engages Cause and Effect (material choice affects protection and cost) and explicitly requires considering trade-offs as a form of Systems thinking.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good trade-off question. The moderate budget constraint makes the answer somewhat obvious. Strengthen by providing specific cost and protection data and asking students to justify their choice."
Alpha Standardized Science G4.12,14,"Three cars were tested on a track. The red car traveled 120 miles in 3 hours. The blue car traveled 80 miles in 1 hour. The green car traveled 120 miles in 2 hours. Which lists the cars in order from highest to lowest energy of motion?",None,MC,"A) Blue car then green car then red car, B) Red car then green car then blue car, C) Green car then blue car then red car, D) Red car then blue car then green car",A,4,4-PS3-1,3,"Real data-based scenario comparing speeds of three cars. Students must calculate or reason about relative speeds to determine energy ranking.",3,"Students analyze quantitative data to determine speed and rank energy. Engages Analyzing and Interpreting Data with mathematical reasoning.",3,"Requires understanding that faster-moving objects have more kinetic energy and that speed must be derived from distance and time data. Applied reasoning.",3,"Engages Patterns — students identify the pattern that greater speed corresponds to greater kinetic energy. Also engages Energy and Matter as a concept.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good quantitative reasoning question. Strengthen by adding cars of different masses and asking how both speed and mass affect kinetic energy."
Alpha Standardized Science G4.12,15,"Two metal spoons are placed so they touch. One spoon is hot (90 degrees C) and the other is at room temperature (25 degrees C). What will happen when the spoons are in contact?",None,MC,"A) The cold spoon cools down the hot spoon but stays the same temperature, B) Both spoons stay at their original temperatures, C) Heat energy flows from the hot spoon to the cold spoon until they reach the same temperature, D) The hot spoon absorbs heat from the cold spoon",C,4,4-PS3-2,3,"Real scenario with specific temperatures. Students must apply understanding of heat transfer between objects at different temperatures.",2,"Students select the correct description of heat transfer. Engages Constructing Explanations but the correct mechanism is well-known.",3,"Requires understanding that thermal energy flows from warmer to cooler objects until equilibrium. Applied understanding with specific temperature values.",3,"Engages Energy and Matter — energy (heat) flows from hot to cold. Also engages Cause and Effect (temperature difference causes heat flow).",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good scenario with specific temperatures. Elevate by asking students to predict the approximate final temperature or explain what would happen with spoons of different sizes."
Alpha Standardized Science G4.12,16,"A student observes a microwave oven. It hums when turned on, a light turns on inside, and it heats up the food. Which observation shows the conversion of electrical energy to heat energy?",None,MC,"A) The humming sound, B) The heating up of the soup, C) The light turning on inside, D) The turntable spinning",B,4,4-PS3-2,2,"Observational scenario about a microwave. Students must identify which observation corresponds to the electrical-to-heat energy conversion.",2,"Students identify a specific energy conversion from observations. Engages Analyzing and Interpreting Data at a basic matching level.",2,"Tests understanding of energy conversion types. Students must match an observation to a specific conversion. Recall with minimal application.",2,"Implicitly engages Energy and Matter (energy conversion) but reasoning is minimal.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"The microwave scenario is good but the question is simple matching. Redesign to ask students to identify ALL energy conversions happening and explain the chain of transformations."
Alpha Standardized Science G4.12,17,"A doorbell circuit includes a battery connected by wires to a doorbell. Which best describes the energy changes in this circuit?",None,MC,"A) The battery produces sound energy that flows through the wires, B) The wires produce electrical energy that the battery converts to sound, C) The doorbell produces electrical energy that flows back to the battery, D) The battery provides electrical energy that flows through the wires and the doorbell converts it to sound energy",D,4,4-PS3-2,2,"Simple circuit scenario. Students must trace the energy conversion pathway from battery to doorbell.",2,"Students identify the correct energy conversion pathway. Engages Constructing Explanations at a basic level about energy flow.",3,"Requires understanding the full energy conversion chain: chemical to electrical to sound. Applied understanding of energy transformations in a circuit.",2,"Engages Energy and Matter (energy flow through a system) but at a basic descriptive level.",2.25,Low Guided Integration,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Good energy chain question. Strengthen by asking students to draw or complete a model showing each energy conversion step in the circuit."
Alpha Standardized Science G4.12,18,"When a bicycle rider squeezes the brakes the bicycle slows down and the brake pads become warm. This is an example of what type of energy being converted to heat?",None,MC,"A) Light energy, B) Energy of motion, C) Sound energy, D) Electrical energy",B,4,4-PS3-2,3,"Real phenomenon with observable evidence (slowing bicycle and warm brake pads). Students must identify the energy conversion from motion to heat.",2,"Students identify the energy source being converted. Engages Constructing Explanations but the conversion is straightforward.",3,"Requires understanding that kinetic energy is converted to thermal energy through friction. Applied understanding of energy conversion.",2,"Engages Energy and Matter (energy conversion from motion to heat) at a basic identification level.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good real-world phenomenon. Strengthen by asking students to explain WHY the brake pads get warm and what would happen if the bicycle were going faster."
Alpha Standardized Science G4.12,19,"Which device converts the energy of motion into electrical energy?",None,MC,"A) A toaster, B) A flashlight, C) A wind turbine, D) A television",C,4,4-PS3-4,1,"No scenario. Direct recall of which device converts kinetic to electrical energy. No reasoning required.",1,"No science practice engaged. Pure recall and classification of devices by energy conversion type.",2,"Tests knowledge that wind turbines convert kinetic energy to electrical energy. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall. Redesign to provide data about energy inputs and outputs for multiple devices and ask students to identify patterns in energy conversions."
Alpha Standardized Science G4.12,20,"Which energy use has the LEAST negative impact on air quality?",None,MC,"A) Wind turbines generating electricity, B) Burning coal for power, C) Gasoline-powered cars, D) Wood-burning fireplaces",A,4,4-ESS3-1,1,"No scenario. Direct recall of which energy source is cleanest. No reasoning required.",1,"No practice engaged. Simple recall and classification of energy sources by pollution impact.",2,"Tests understanding that wind energy does not produce air pollution. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall. Redesign to provide air quality data from communities using different energy sources and ask students to analyze patterns and make a recommendation."
Alpha Standardized Science G4.12,21,"Maria strikes a drum softly and then strikes it hard. How do the sound waves change when she strikes the drum harder?",None,MC,"A) The sound waves become shorter in wavelength, B) The sound waves have a larger amplitude, C) The sound waves travel faster through the air, D) The sound waves change frequency",B,4,4-PS4-1,3,"Real observational scenario with a drum. Students must connect the force of the strike to changes in sound wave properties.",2,"Students identify the effect of striking harder on wave amplitude. Engages Constructing Explanations at a basic level.",3,"Requires understanding the relationship between force applied and amplitude of resulting sound waves. Applied understanding of wave properties.",3,"Engages Cause and Effect — striking harder (cause) produces larger amplitude waves (effect). Students reason causally about wave behavior.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good scenario linking force to amplitude. Strengthen by providing wave diagrams for soft and hard strikes and asking students to describe and explain all differences."
Alpha Standardized Science G4.12,22,"Sarah notices that soil on a steep hill in her yard washes away every time it rains. Which solution would BEST keep the soil in place?",None,MC,"A) Covering the hill with a plastic sheet, B) Piling rocks at the bottom of the hill, C) Planting grass and plants with deep roots on the hill, D) Pouring concrete over the entire hill",C,4,4-ESS2-1,3,"Real erosion problem on a hillside. Students must evaluate solutions and select the most effective and appropriate one for preventing soil erosion.",3,"Students evaluate competing solutions to an erosion problem. Engages Designing Solutions and Constructing Explanations about why plant roots prevent erosion.",3,"Requires understanding that plant roots hold soil in place and prevent erosion. Applied understanding of erosion and biological solutions.",3,"Engages Cause and Effect (roots hold soil preventing erosion) and Structure and Function (root structure serves the function of soil stabilization).",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good applied question. Elevate by asking students to explain why planting grass is better than the other options and what trade-offs each solution involves."
