Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.15,11,"Geographers are studying an area with hills and valleys. In one section of their topographic map the contour lines are closely spaced. In another section the lines are far apart. Which conclusion can the geographers draw?",None,MC,"A) closely spaced lines indicate a flat area and widely spaced lines indicate a steep area, B) closely spaced lines indicate a steep slope and widely spaced lines indicate a gentle slope, C) the spacing of contour lines has no relationship to the land's steepness, D) both sections have the same elevation",B,4,4-ESS2-2,3,"Topographic map interpretation scenario similar to Q10 but focused on a single concept. Students must understand contour line spacing and slope relationship.",2,"Students apply a principle about contour line spacing. More recall of the principle than analysis. Limited practice depth compared to Q10.",3,"Requires understanding the relationship between contour line spacing and slope steepness. Same DCI as Q10 creating some redundancy.",2,"Engages Patterns (line spacing patterns) but at a more basic level than Q10.",2.5,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Redundant with Q10. This question tests the same concept at a simpler level. Replace with a question about a different ESS2 topic or integrate into Q10 as a scaffolded part."
Alpha Standardized Science G4.15,12,"A family lives in an area with hurricanes. They are comparing plywood shutters (cheap but take 2 hours per window to install) and roll-down shutters (expensive but take only 5 minutes to close). There is one adult in the household and storms approach quickly. Which is the BEST option and why?",None,MC,"A) plywood shutters because they are cheaper, B) plywood shutters because they provide better protection, C) roll-down shutters because they can be closed quickly by one person when storms approach fast, D) neither option because hurricanes cannot be stopped",C,4,3-5-ETS1-1,4,"Strong engineering design question with explicit real-world constraints: one adult, storms approach quickly, cost vs. time trade-off. Students must evaluate solutions against multiple criteria and constraints.",4,"Students evaluate competing design solutions against criteria and constraints. Directly engages Designing Solutions and Engaging in Argument from Evidence — students must justify why one solution better meets the constraints.",3,"Requires understanding engineering design process including trade-off analysis. Students must weigh cost against functionality given specific constraints. Applied at decision-making level.",3,"Engages Cause and Effect (fast-approaching storms + one adult cause roll-down to be better choice) and Systems thinking (multiple constraints interact).",3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,"Excellent constraint-based engineering question with real-world relevance. Multiple interacting constraints make this genuinely complex. Could add a Part B asking students to identify a scenario where plywood would be the better choice."
Alpha Standardized Science G4.15,13,"A school needs flood protection for its building. The solution must cost less than $4000 and work quickly during surprise rainstorms. Which solution BEST meets these constraints?",None,MC,"A) sandbag wall around building — $500 but requires 4 hours to set up, B) elevated walkways — $6000 but permanent protection, C) drainage ditches — $2000 but takes days to redirect water, D) special flood doors that automatically close — $3500 and activate within minutes during sudden flooding",D,4,3-5-ETS1-1,4,"Strong engineering design question with explicit constraints (budget under $4000, must work quickly during surprise events). Students must evaluate four solutions against two constraints simultaneously.",4,"Students evaluate multiple design solutions against criteria and constraints, eliminating options that fail one or both constraints. Directly engages Designing Solutions.",3,"Requires understanding engineering design process with constraint-based evaluation. Students must systematically check each option against both budget and speed requirements.",3,"Engages Cause and Effect (surprise rainstorms require fast response) and Systems thinking (budget and speed constraints interact). Students reason about trade-offs.",3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,"Excellent multi-constraint engineering question. Each distractor fails at least one constraint making the reasoning clear and testable. Strong complement to Q12."
Alpha Standardized Science G4.15,14,"Two runners have the same mass. Carlos runs 400 meters in 80 seconds. Maya runs 400 meters in 100 seconds. How does their energy compare after the race?",None,MC,"A) Carlos had more energy because he was moving faster, B) Maya had more energy because she ran longer, C) they had the same energy because they ran the same distance, D) neither had energy after the race because they stopped",A,4,4-PS3-1,3,"Comparative scenario with controlled variables (same mass, same distance) and one differing variable (time/speed). Students must reason about the relationship between speed and kinetic energy.",3,"Students analyze comparative data to construct an explanation about energy. Engages Constructing Explanations from Evidence.",3,"Requires understanding that faster-moving objects of equal mass have more kinetic energy. Application-level with quantitative reasoning.",2,"Implicitly engages Energy and Matter (energy related to motion) but not deeply engaged as a reasoning tool.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good comparative scenario with controlled variables. Strengthen by adding a Part B asking students to predict what would happen if Carlos had twice Maya's mass."
Alpha Standardized Science G4.15,15,"Three metal cubes are placed in a row touching each other. Cube A is at 80 degrees C, Cube B is at 25 degrees C, and Cube C is at 5 degrees C. In which direction will heat transfer?",None,MC,"A) from C to A through B, B) from A to B and from B to C, C) from B to both A and C, D) heat will not transfer between the cubes",B,4,4-PS3-2,3,"Multi-object heat transfer scenario with three objects at different temperatures. Students must apply the principle that heat flows from warmer to cooler objects at each contact point.",3,"Students apply heat transfer principles to predict energy flow direction in a multi-object system. Engages Constructing Explanations.",3,"Requires understanding that heat transfers from higher to lower temperature at each contact point. Applied understanding with a three-object system adding complexity.",3,"Directly engages Energy and Matter — energy flows from warmer to cooler objects. Students must trace energy transfer through a system. Also engages Systems thinking.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good multi-object heat transfer question. Could elevate by asking students to predict the final temperatures of all three cubes or draw a diagram of energy flow."
Alpha Standardized Science G4.15,16,"Marcus builds a circuit with a battery, wires, a light bulb, and a switch. Which observation demonstrates the function of the switch in the circuit?",None,MC,"A) the light bulb getting brighter when the battery is new, B) the wires getting warm after the circuit runs for a long time, C) the circuit stopping when the switch is opened, D) the light bulb flickering when a wire is loose",C,4,4-PS3-2,3,"Investigation scenario with a complete circuit. Students must identify which observation specifically demonstrates switch function versus other circuit phenomena.",3,"Students analyze observations to identify which one demonstrates a specific component's function. Engages Analyzing and Interpreting Data.",3,"Requires understanding how switches function in circuits — opening a switch breaks the circuit and stops current flow. Application-level.",2,"Implicitly engages Cause and Effect (opening switch causes circuit to stop) but reasoning is relatively straightforward.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good question that distinguishes switch function from other circuit phenomena. Strengthen by asking students to explain WHY opening the switch stops the circuit."
Alpha Standardized Science G4.15,17,"Maria builds two circuits. In one circuit she uses a metal wire to connect the battery to the light bulb and it lights up. In the other she uses a plastic string and the light bulb does not light up. Why does the metal wire light the bulb but the plastic string does not?",None,MC,"A) the metal wire is longer than the plastic string, B) the plastic string is too thick for electricity to pass through, C) the metal wire is a conductor that allows electricity to flow while the plastic string is an insulator that blocks it, D) the plastic string absorbed all the electricity before it reached the bulb",C,4,4-PS3-2,3,"Comparative investigation scenario with controlled comparison. Students must explain differential results using conductor/insulator concepts.",3,"Students construct an explanation for an observed difference between two trials. Engages Constructing Explanations from Evidence.",3,"Requires understanding the difference between conductors and insulators and why metals conduct electricity while plastics do not. Application-level.",2,"Implicitly engages Cause and Effect (material properties cause different circuit outcomes) but reasoning is direct.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good comparative investigation. Could elevate by providing additional materials and asking students to predict which would conduct and explain their reasoning."
Alpha Standardized Science G4.15,18,"Emma has a toy car that can be powered by either a battery or a solar panel. Which statement correctly describes the energy changes in each case?",None,MC,"A) battery: electrical energy changes to energy of motion; solar panel: light energy changes to electrical energy then to energy of motion, B) battery: chemical energy changes to sound energy; solar panel: heat energy changes to light energy, C) battery: energy of motion changes to electrical energy; solar panel: electrical energy changes to light energy, D) both convert heat energy directly into energy of motion",A,4,4-PS3-2,3,"Comparative scenario with two energy sources for the same device. Students must trace energy transformations for both pathways correctly.",3,"Students analyze and compare energy transformation pathways. Engages Constructing Explanations about energy conversion.",3,"Requires understanding multiple energy transformations: battery (electrical to kinetic) and solar (light to electrical to kinetic). Multi-step energy conversion reasoning.",3,"Directly engages Energy and Matter — students must trace energy transformations through a system. Multiple conversion steps required.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good comparative energy transformation question. Could strengthen by asking students to draw energy flow diagrams for each pathway."
Alpha Standardized Science G4.15,19,"A student wants to make a toy car move. The car has a motor powered by batteries. Which energy transformation takes place when the car moves?",None,MC,"A) light energy changes to sound energy, B) electrical energy changes to energy of motion, C) energy of motion changes to electrical energy, D) sound energy changes to light energy",B,4,4-PS3-2,2,"Simple energy transformation question. Similar concept to Q18 but simpler — only one conversion step. Creates some redundancy.",2,"Students identify an energy transformation. Limited practice depth — more recall than analysis.",2,"Tests understanding that batteries provide electrical energy converted to kinetic energy. Basic application. Redundant with Q18.",1,"No CCC explicitly engaged. Energy and Matter could apply but is trivially engaged.",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Redundant with Q18 which covers the same concept more thoroughly. Replace with a question about a different energy standard or remove to reduce test length."
Alpha Standardized Science G4.15,20,"A small town is planning to build a new library. Which energy source would have the LEAST negative impact on air quality?",None,MC,"A) coal-burning power plant, B) natural gas generator, C) diesel generator, D) hydroelectric system using a nearby lake",D,4,4-ESS3-1,2,"Environmental impact evaluation. Students must compare energy sources for air quality impact. Some reasoning required but largely classification.",2,"Students evaluate energy sources by environmental impact. Engages limited Constructing Explanations — more classification than explanation.",3,"Requires understanding that hydroelectric power does not produce air pollution while fossil fuels do. Application-level with environmental reasoning.",2,"Implicitly engages Cause and Effect (burning fossil fuels causes air pollution; water power does not) but reasoning is straightforward.",2.25,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good environmental reasoning question. Strengthen by providing data on emissions from each source and asking students to analyze the trade-offs including cost and reliability."
Alpha Standardized Science G4.15,21,"Emma makes waves with a jump rope in two ways. Way 1 uses small movements creating many small bumps close together. Way 2 uses large movements creating fewer tall bumps far apart. Which statement correctly describes the waves?","Diagram showing two jump rope wave patterns — Way 1 with small amplitude/short wavelength and Way 2 with large amplitude/long wavelength",MC,"A) Way 1 produces waves with smaller amplitude and shorter wavelength while Way 2 produces waves with larger amplitude and longer wavelength, B) Way 1 produces waves with larger amplitude than Way 2, C) both ways produce waves with the same amplitude and wavelength, D) Way 2 produces waves with shorter wavelength than Way 1",A,4,4-PS4-1,3,"Observational investigation with wave properties. Students must connect physical movements to wave characteristics (amplitude and wavelength). Two variables must be correctly identified.",3,"Students analyze and interpret observational data about wave properties. Engages Analyzing and Interpreting Data from a physical model.",3,"Requires understanding amplitude (related to movement size) and wavelength (related to bump spacing). Application-level with two wave properties to reason about simultaneously.",3,"Directly engages Patterns — students must recognize the pattern between movement type and resulting wave properties. Also engages Cause and Effect (movement size causes amplitude differences).",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good wave properties question connecting physical action to wave characteristics. Could elevate by asking students to predict what would happen with medium-sized movements."
Alpha Standardized Science G4.15,22,"A construction site is located on a hill above a stream. Which solution would BEST reduce soil erosion from the construction site while maintaining the construction schedule?",None,MC,"A) stop all construction until the rainy season ends, B) cover the entire hill with concrete, C) install silt fences along the downhill perimeter of the construction site, D) redirect the stream away from the hill",C,4,4-ESS3-2,4,"Strong engineering design question with dual constraints: reduce erosion AND maintain construction schedule. Students must evaluate solutions against both criteria simultaneously.",3,"Students evaluate competing solutions against criteria and constraints. Engages Designing Solutions and evaluating trade-offs between environmental protection and project needs.",3,"Requires understanding erosion prevention strategies and their practical feasibility. Students must reason about which solution addresses both the erosion problem and the schedule constraint.",3,"Engages Cause and Effect (silt fences cause sediment to be trapped before reaching stream) and Systems thinking (construction, erosion, and water systems interact).",3.25,High Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Strong engineering question with real-world constraints. Each distractor fails at least one constraint. Could elevate by asking students to explain why silt fences work and what additional measures might help."
