Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.13,11,"Scientists are mapping a volcano in Hawaii. Which measurement would be MOST useful to understand the shape and steepness of the volcano?",None,MC,"A) The distance between height measurement lines (contour intervals), B) The color of the rocks on the volcano surface, C) The temperature of the lava flowing from the volcano, D) The number of plants growing on the volcano slopes",A,4,4-ESS2-2,3,"Connects to real scientific work (volcano mapping in Hawaii). Students must reason about which type of measurement provides information about shape and steepness.",2,"Students select the most useful measurement for a given purpose. Engages Planning and Carrying Out Investigations at a basic level — choosing appropriate measurements. However, the task is selection rather than design.",3,"Requires understanding that contour interval spacing reveals information about slope steepness and landform shape. Applied understanding of topographic measurement.",2,"Implicitly engages Patterns (contour patterns reveal shape) and Scale, Proportion, and Quantity (measurement intervals) but students are not asked to reason deeply with these CCCs.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Reasonable measurement selection question. Strengthen by providing actual contour data from two different volcanoes and asking students to compare their shapes and explain which is steeper and why."
Alpha Standardized Science G4.13,12,"A mountain community needs to reduce damage from soil movements up to 15 feet deep. Three solutions are available: retaining walls (hold soil 20 ft deep, 4 months to build), drainage systems (redirect water away from slopes, 1 month to build), vegetation planting (holds soil 10 ft deep, 2 years to grow). Which combination BEST addresses the problem?","Table or description of three solutions with specifications",MC,"A) Vegetation planting and drainage systems, B) Retaining walls and vegetation planting, C) Retaining walls and drainage systems, D) All three solutions together",C,4,3-5-ETS1-1,4,"Strong engineering design problem with explicit constraints (15 ft depth requirement, time considerations) and multiple solution options with trade-offs. Students must evaluate solutions against criteria. Real-world context.",4,"Students evaluate and compare solutions against criteria and constraints. Engages Designing Solutions — requires analyzing trade-offs and selecting the best combination. High practice demand.",3,"Requires understanding engineering design principles — evaluating solutions against specified constraints. Students must reason about why vegetation (10 ft) is insufficient for 15 ft soil movements.",3,"Engages Cause and Effect (soil movement causes damage; solutions cause stabilization) and Systems thinking (solutions work together as a system). Also engages Scale, Proportion, and Quantity (depth specifications).",3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Excellent constraint-based engineering question with quantitative reasoning. One of the strongest on the test. Elevate by asking a Part B: Why is vegetation planting alone insufficient? — requiring explicit constraint analysis."
Alpha Standardized Science G4.13,13,"Maria's business is near a flood zone. She considers two options: permanent flood barriers (6 ft protection, cannot be removed) vs. deployable barriers (4 ft protection, can be stored when not needed). Her priorities are protection AND minimizing environmental disruption. Which solution BEST meets her priorities?",None,MC,"A) Permanent barriers because they provide taller protection, B) Permanent barriers because they are always ready, C) Deployable barriers because they are cheaper, D) Deployable barriers because they have less permanent impact on natural drainage",D,4,3-5-ETS1-1,4,"Strong engineering design problem with competing priorities (protection level vs. environmental impact). Students must weigh trade-offs between two solutions with different strengths. Real-world context with genuine decision-making.",4,"Students evaluate competing solutions against multiple criteria (protection AND environmental impact). Engages Designing Solutions and Engaging in Argument — must justify why one trade-off is preferable. High practice demand.",3,"Requires understanding engineering design trade-offs — solutions that excel on one criterion may compromise another. Students must reason about environmental disruption as a design constraint.",3,"Engages Cause and Effect (permanent barriers cause ongoing environmental disruption) and Systems thinking (drainage systems as interconnected with flood barriers). Students reason about system-level impacts.",3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Strong trade-off analysis question. Students must prioritize competing criteria. Elevate by asking students to explain what situations might make permanent barriers the better choice — requiring deeper contextual reasoning."
Alpha Standardized Science G4.13,14,"Three balls roll down ramps. Ball A travels 10 meters in 10 seconds. Ball B travels 12 meters in 4 seconds. Ball C travels 24 meters in 6 seconds. Which ball has the MOST energy based on its speed?",None,MC,"A) Ball A because it traveled the longest time, B) Ball B because it traveled the shortest distance, C) Ball C because it has the highest speed at approximately 4 m/s, D) All balls have equal energy because they all rolled down ramps",C,4,4-PS3-1,3,"Provides quantitative data requiring speed calculations. Students must compute speed (distance/time) for each ball and connect speed to energy. Multi-step reasoning required.",3,"Students analyze quantitative data to determine speed and relate it to energy. Engages Analyzing and Interpreting Data and Using Mathematics and Computational Thinking.",3,"Requires understanding the relationship between speed and kinetic energy. Students must apply the concept that faster objects have more energy. Applied with computational component.",3,"Engages Cause and Effect (speed causes greater energy) and Scale, Proportion, and Quantity (quantitative comparison of speeds). Students must use proportional reasoning.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good quantitative reasoning question connecting speed to energy. Strengthen by adding mass data for each ball and asking students to consider both speed AND mass in determining energy — a more complete analysis."
Alpha Standardized Science G4.13,15,"Two identical containers of water both start at 30 degrees C. One is placed near a radiator at 45 degrees C and the other near an ice bucket at 0 degrees C. What happens to the thermal energy in each container?",None,MC,"A) Both containers gain thermal energy from their surroundings, B) The container near the radiator gains energy while the one near the ice bucket loses energy, C) Both containers lose thermal energy to their surroundings, D) Neither container changes because they are identical",B,4,4-PS3-2,3,"Sets up a comparative scenario with two containers at the same starting temperature in different thermal environments. Students must apply understanding of heat transfer direction to both situations simultaneously.",3,"Students analyze two thermal situations and predict energy transfer direction for each. Engages Constructing Explanations — must apply heat transfer principles to two contrasting cases.",3,"Requires understanding that thermal energy transfers from warmer to cooler objects. Applied to two parallel scenarios requiring independent analysis of each.",3,"Directly engages Energy and Matter — energy flows from hot to cold. Also engages Cause and Effect — temperature difference causes energy transfer in a specific direction. Students reason with energy flow.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good comparative thermal energy question. Strengthen by asking students to predict the approximate final temperatures of both containers and explain the pattern of energy transfer over time."
Alpha Standardized Science G4.13,16,"David has a toy car that runs on batteries. Which observation shows that electrical energy is being converted to motion energy?",None,MC,"A) The car's headlights turn on when the switch is flipped, B) The car moves across the floor when turned on, C) The car makes a buzzing sound when the motor runs, D) The car's body feels slightly warm after running for a while",B,4,4-PS3-2,2,"Simple scenario about a battery-powered car. The question asks students to identify which observation demonstrates a specific energy conversion, but the answer is fairly obvious.",2,"Students identify an observation that demonstrates a specific energy conversion. Engages basic observation-to-concept connection but limited analytical demand.",2,"Tests understanding of energy conversion from electrical to kinetic. Fairly straightforward identification of the correct energy form.",2,"Engages Cause and Effect (electrical energy causes motion) at a basic level. Students must connect the energy input to the observable output.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"The correct answer is obvious — motion energy is demonstrated by motion. Redesign to provide data about the car's behavior (distance, speed, temperature, light output) and ask students to trace ALL energy conversions occurring, engaging Energy and Matter more deeply."
Alpha Standardized Science G4.13,17,"Maya stirs her hot chocolate with a metal spoon. After a few minutes, the handle of the spoon becomes warm. How is the energy transferred from the hot chocolate to the spoon handle?",None,MC,"A) The metal spoon conducts heat from the hot chocolate through the spoon to the handle, B) The hot chocolate radiates heat directly to the handle through the air, C) The handle absorbs heat from the surrounding air that was warmed by the hot chocolate, D) The hot chocolate evaporates and the steam warms the handle",A,4,4-PS3-2,3,"Real-world phenomenon that students experience regularly. Requires explaining the mechanism of heat transfer through a solid material (conduction). Observable and relatable.",2,"Students select the correct explanation for heat transfer. Engages Constructing Explanations at a basic level but the answer is somewhat recall-dependent (conduction through metal).",3,"Requires understanding thermal conduction — heat energy transfers through direct contact in solid materials. Applied to a specific real-world context.",2,"Engages Cause and Effect (contact with hot liquid causes heat transfer through metal) and Energy and Matter (energy flows through the spoon material). Basic CCC engagement.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good real-world context but largely tests recall of conduction. Strengthen by comparing a metal spoon to a wooden spoon and asking students to predict and explain the difference in heat transfer — engaging Structure and Function."
Alpha Standardized Science G4.13,18,"When you rub your hands together quickly, they feel warm. What type of energy is being converted to heat?",None,MC,"A) Light energy from the room, B) Sound energy from the friction, C) Chemical energy stored in your muscles, D) Energy of motion from moving your hands",D,4,4-PS3-2,2,"Simple everyday observation about friction and heat. Minimal scenario depth — the question is essentially identifying the energy conversion.",2,"Students identify an energy conversion. Limited practice engagement — selects from options rather than constructing an explanation.",2,"Tests understanding that kinetic energy (motion) converts to thermal energy (heat) through friction. Basic recall of energy conversion.",2,"Engages Cause and Effect (motion causes heat through friction) at a basic level. Students identify the cause but don't reason deeply about the mechanism.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Basic energy conversion recall. Redesign by providing experimental data about hand-rubbing speed vs. temperature increase and asking students to identify the pattern and predict outcomes at different speeds."
Alpha Standardized Science G4.13,19,"A student is exploring ways to charge a phone while camping. On a sunny day with little wind, which energy source would be MOST efficient?",None,MC,"A) A small solar panel, B) A small wind turbine, C) A hand-crank generator, D) A thermoelectric generator using campfire heat",A,4,4-ESS3-1,3,"Real-world engineering/resource scenario with specific environmental constraints (sunny, little wind). Students must match the energy source to the available conditions.",2,"Students evaluate energy sources against environmental conditions. Engages basic evaluation but the answer is fairly obvious given the stated conditions (sunny + no wind = solar).",2,"Tests understanding of renewable energy sources and their dependence on environmental conditions. Basic application — matching source to conditions.",2,"Engages Cause and Effect (environmental conditions cause certain energy sources to work better) at a basic level. Limited depth of CCC reasoning required.",2.25,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"The answer is too obvious given the scenario constraints. Redesign by presenting conditions where multiple sources could work (partly sunny, moderate wind) and asking students to analyze trade-offs with data about energy output."
Alpha Standardized Science G4.13,20,"A small coastal town is planning a new electricity generation facility. Which option would be LEAST harmful to the marine ecosystem and air quality?",None,MC,"A) An offshore oil drilling platform, B) Solar panels installed on existing buildings, C) A coal-fired power plant near the shore, D) A natural gas facility on the beach",B,4,4-ESS3-1,3,"Real-world community decision about energy with environmental criteria (marine ecosystem, air quality). Students must evaluate options against specified criteria.",3,"Students evaluate multiple energy options against environmental criteria. Engages Engaging in Argument from Evidence — must reason about environmental impacts of each option.",3,"Requires understanding the environmental impacts of different energy sources — fossil fuel pollution vs. renewable energy benefits. Applied understanding of human impacts on Earth systems.",2,"Engages Cause and Effect (energy sources cause different environmental impacts) but the reasoning is fairly straightforward. Limited depth of CCC engagement.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good environmental reasoning question but the correct answer is somewhat obvious. Strengthen by adding more nuanced options (e.g., offshore wind which helps air quality but may affect marine life) and asking students to analyze trade-offs."
Alpha Standardized Science G4.13,21,"Two waves are created on ropes. Wave A has tall peaks that are far apart. Wave B has short peaks that are close together. What do these observations tell us about the two waves?",None,MC,"A) Wave A has greater amplitude and longer wavelength than Wave B, B) Wave A has greater amplitude and shorter wavelength than Wave B, C) Wave B has greater amplitude and longer wavelength than Wave A, D) Both waves have the same amplitude but different wavelengths",A,4,4-PS4-1,2,"Students must interpret visual descriptions of wave properties. The question describes wave features and asks students to match them to correct terminology. Limited scenario depth.",2,"Students interpret wave descriptions and apply wave property terminology. Basic data interpretation — matching descriptions to terms rather than analyzing data.",3,"Requires understanding wave properties — amplitude (peak height) and wavelength (distance between peaks). Applied understanding of wave terminology and characteristics.",2,"Engages Patterns (wave properties as observable patterns) at a basic level. Students recognize patterns in wave descriptions but don't reason deeply with CCC.",2.25,Low Guided Integration,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Largely a vocabulary/definition matching question. Strengthen by providing wave diagrams with measurements and asking students to predict how changing amplitude affects energy transfer — connecting wave properties to function."
Alpha Standardized Science G4.13,22,"At a construction site on a hillside, soil is washing into a nearby lake during rainstorms. Which solution would BEST reduce sediment entering the lake while still allowing water to flow?",None,MC,"A) Building a concrete dam across the stream leading to the lake, B) Covering the entire hillside with plastic sheeting, C) Digging a deep trench around the construction site, D) Installing silt fences along strategic areas of the hillside",D,4,3-5-ETS1-1,3,"Real-world engineering problem with dual criteria (reduce sediment AND allow water flow). Students must evaluate solutions against both constraints. Relevant environmental context.",3,"Students evaluate multiple solutions against specified criteria and constraints. Engages Designing Solutions — must reason about which option meets both requirements simultaneously.",3,"Requires understanding erosion control methods and engineering design principles — solutions must address the problem without creating new problems. Applied engineering reasoning.",3,"Engages Cause and Effect (rain causes sediment runoff; silt fences cause sediment capture) and Systems thinking (water flow and sediment as interconnected system components). Students must reason about system-level effects.",3.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Good constraint-based engineering question. Strengthen by asking students to explain why a concrete dam (option A) fails the second criterion — requiring explicit constraint analysis and trade-off reasoning."
