Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.10,11,"Jennifer moves one end of a rope up and down to make waves. What happens to the wavelength of the waves if Jennifer moves the rope up and down faster?",None,MC,"A) Wavelength increases and fewer waves are made, B) Wavelength decreases and more waves are made, C) Wavelength stays the same, D) Wavelength increases and more waves are made",B,4,4-PS4-1,3,"Real investigation scenario with observable wave behavior. Students must reason about the relationship between frequency and wavelength.",3,"Students predict outcomes based on understanding of wave properties. Engages Constructing Explanations about wave behavior.",3,"Requires understanding the inverse relationship between frequency and wavelength. Application-level — students must connect faster motion to shorter wavelength.",3,"Engages Cause and Effect — faster motion (cause) leads to shorter wavelength and more waves (effect). Also engages Patterns — the frequency-wavelength relationship.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good conceptual question about wave properties. Strengthen by providing a diagram showing the before/after wave patterns and asking students to measure and compare wavelengths, adding a data analysis component."
Alpha Standardized Science G4.10,12,"Where does the Moon's light come from?",None,MC,"A) The Moon creates its own light, B) The Moon reflects light from the Sun, C) The Moon absorbs light from Earth, D) Stars provide light to the Moon",B,4,4-PS4-2,1,"No scenario. Pure recall about the source of moonlight. No reasoning required.",1,"No practice engaged. Direct recall of a fact about the Moon.",2,"Tests understanding that the Moon reflects sunlight rather than producing its own light. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall. Redesign by presenting a scenario where students observe the Moon at different phases and ask them to construct a model explaining why the Moon appears different throughout the month using the concept of reflected light."
Alpha Standardized Science G4.10,13,"A student looks at a nightlight through two cardboard tubes — one straight and one bent. Through which tube can the student see the nightlight?",None,MC,"A) Both tubes because light bends around corners, B) Only the straight tube because light travels in straight lines, C) Only the bent tube because light follows curves, D) Neither tube because cardboard blocks light",B,4,4-PS4-2,3,"Real investigation scenario testing light behavior. Students must apply understanding that light travels in straight lines to predict an observable outcome.",2,"Students apply a principle to predict an outcome. Limited practice depth — straightforward application.",3,"Requires understanding that light travels in straight lines and cannot bend around obstacles. Applied in a concrete test scenario.",2,"Engages Cause and Effect — straight-line travel (property) causes visibility only through straight tube (effect). Basic application.",2.5,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good scenario but the answer is fairly obvious. Strengthen by adding a mirror inside the bent tube and asking students whether the light would now be visible and why."
Alpha Standardized Science G4.10,14,"A lost camper in a cloudy forest needs to signal for help. The camper has a mirror and a whistle. Which method would be BEST for signaling in this situation and why?",None,MC,"A) Use the mirror because light travels faster than sound, B) Use the whistle because sound can travel around obstacles like trees, C) Use the mirror because it reflects clouds, D) Use the whistle because it is louder than a mirror",B,4,4-PS4-1,4,"Extended real-world scenario with constraints (cloudy sky, forest with obstacles). Students must compare light and sound properties in context to solve a practical problem. Genuine reasoning about wave behavior in different conditions.",3,"Students evaluate solutions based on scientific principles about wave behavior. Engages Constructing Explanations and implicitly Designing Solutions.",3,"Requires understanding that sound waves can travel around obstacles (diffraction) while light cannot. Applied to a real problem with specific constraints.",3,"Engages Cause and Effect — forest obstacles (cause) block light but not sound (effect). Also Patterns — understanding that wave types behave differently around obstacles.",3.25,High Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Strong applied question with real-world constraints. One of the better items on this test. Could be elevated further by asking students to explain under what different conditions the mirror would be the better choice."
Alpha Standardized Science G4.10,15,"After running around the track at recess, Jordan notices that he is breathing faster and his heart is beating quickly. Which statement BEST explains this observation?",None,MC,"A) Jordan's lungs are working harder to get oxygen and his heart is pumping faster to deliver oxygen to his muscles, B) Jordan's lungs are tired and need rest, C) Jordan's heart beats faster because it is scared, D) Jordan's body is overheating and needs to cool down",A,4,4-LS1-1,3,"Real observable scenario connecting exercise to organ function. Students must explain the purpose of increased breathing and heart rate during exercise.",2,"Students select an explanation for an observed phenomenon. The correct answer essentially restates the observation with some mechanistic reasoning. Limited practice depth.",3,"Requires understanding how the respiratory and circulatory systems work together to deliver oxygen to muscles during exercise. Applied understanding.",2,"Implicitly engages Systems and System Models — lungs and heart as parts of an interconnected system — but not explicitly required.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good scenario but the correct answer is fairly transparent. Strengthen by asking students to explain what would happen if Jordan sat down and rested, and WHY his breathing and heart rate would change."
Alpha Standardized Science G4.10,16,"Two plants are shown. Which feature belongs to only one of these plants?","Images of two different plants",MC,"A) Bark, B) Leaves, C) Roots, D) Stems",A,4,4-LS1-1,2,"Image-based comparison of two plants. Students must identify a structural difference. Minimal reasoning required.",1,"No practice engaged beyond visual identification. Pure recall/observation.",2,"Tests understanding of plant structures and that different plants have different features. Basic classification.",1,"No CCC engaged.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure identification question. Redesign by asking students to explain HOW the unique feature helps the plant survive in its environment, engaging Structure and Function."
Alpha Standardized Science G4.10,17,"A chameleon lives in a forest habitat where it climbs trees and branches. What body structure BEST helps the chameleon move through its habitat?",None,MC,"A) Long tongue for catching insects, B) Feet that can grip and grasp branches, C) Color-changing skin for camouflage, D) Large eyes that move independently",B,4,4-LS1-1,2,"Provides a real organism and habitat context. Students must match a structural feature to a specific function (movement), though the answer is fairly direct.",2,"Students select a structure matched to a function. Limited practice depth — no data analysis or model building.",2,"Tests understanding of structure-function relationships in organisms. Applied at the classification level.",2,"Engages Structure and Function — feet structure helps movement function. Basic but direct CCC application.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Straightforward structure-function matching. Strengthen by presenting multiple organisms with different foot structures and asking students to explain how each foot type is adapted to its specific habitat."
Alpha Standardized Science G4.10,18,"A frog buries itself in mud when the weather is dry to survive. What signal would cause the frog to wake up and become active again?",None,MC,"A) Increase in temperature, B) Increase in precipitation, C) Decrease in daylight, D) Increase in wind speed",B,4,4-LS1-2,2,"Provides a real organism behavior context. Students must reason about what environmental change would reverse the dormancy, but the answer is fairly obvious given the setup.",2,"Students reason about an organism's response to environmental signals. Limited practice depth.",2,"Tests understanding that organisms respond to environmental signals. Applied at a basic reasoning level.",2,"Engages Cause and Effect — environmental change (cause) triggers behavioral response (effect). Basic application.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"The answer is telegraphed by the stem — dry weather causes burial, so precipitation causes emergence. Strengthen by providing data about frog activity across multiple environmental variables and asking students to determine which variable most strongly correlates with activity."
Alpha Standardized Science G4.10,19,"A student on a field trip observes birds singing, smells flowers, and feels the rough bark of a tree. What body system transferred these observations to the student's brain?",None,MC,"A) Digestive system, B) Muscular system, C) Nervous system, D) Skeletal system",C,4,4-LS1-2,2,"Provides a minimal scenario (field trip) but the actual question is pure recall about which body system processes sensory information.",1,"No practice engaged. Direct recall of nervous system function.",2,"Tests understanding that the nervous system processes sensory information. Recall-level.",1,"No CCC engaged.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall despite the scenario dressing. Redesign by asking students to trace the path of a specific sensory signal (e.g., sound of a bird) from receptor to brain, constructing a model of nervous system function."
Alpha Standardized Science G4.10,20,"A cat watches a mouse hole in a fence (1), then steps through the hole feeling the edges (2), feels the ground with its paws (3), rubs its fur against the fence (4), and hears a sound and runs (5). Which actions involve the cat using its sense of touch?",None,MC,"A) 1 and 2, B) 2 and 5, C) 3 and 4, D) 1 and 5",C,4,4-LS1-2,3,"Extended real-world scenario with a sequence of cat behaviors. Students must analyze multiple actions and determine which involve the sense of touch.",2,"Students classify actions by sensory modality. Some analysis of each action required but it is straightforward classification.",2,"Tests understanding of which actions involve touch sensation. Applied classification.",1,"No CCC engaged beyond basic classification.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Despite the interesting scenario, the question reduces to identifying which actions involve physical contact. Strengthen by asking students to explain how multiple senses work together to help the cat navigate, engaging Systems and System Models."
Alpha Standardized Science G4.10,21,"A geologist found rock layers at a site. The bottom layer contains dinosaur fossils, the next layer up contains plant fossils, then a layer with seashells, and the top layer contains fish fossils. What can the geologist conclude about this area?",None,MC,"A) The area has always been underwater, B) The area has always been on land, C) The area changed from land to shallow sea to deep sea over time, D) The dinosaurs lived in the ocean",C,4,4-ESS1-1,3,"Real geological scenario with multiple fossil layers requiring sequential reasoning about environmental change. Students must interpret fossil evidence to reconstruct Earth's history.",3,"Students analyze fossil evidence to construct an explanation of environmental change over time. Engages Constructing Explanations and Analyzing/Interpreting Data.",3,"Requires understanding that different fossils indicate different environments and that layers reveal change over time. Applied reasoning.",3,"Engages Patterns — the sequence of fossils reveals a pattern of environmental change. Also Stability and Change — the area transitioned from land to sea.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good fossil-to-environment reasoning question. Could be elevated by asking a Part B where students explain what specific evidence supports each stage of environmental change."
Alpha Standardized Science G4.10,22,"Maya is hiking near a cliff and observes rock layers. The top layer contains fish fossils, the middle layer contains seashells, and the bottom layer contains tree leaf fossils. Which is the most likely explanation for these layers?",None,MC,"A) An earthquake moved the fossils around, B) The land slowly sank and the water got deeper over time, C) Fish and seashells lived on land, D) The fossils were placed there by people",B,4,4-ESS1-1,3,"Very similar to Q21 — another fossil layer sequencing question. Students must interpret fossil evidence to determine environmental change. Redundant construct.",3,"Students construct an explanation from fossil evidence. Same practice demand as Q21.",3,"Same DCI as Q21 — interpreting fossils as evidence of past environments. Redundancy reduces value.",3,"Same CCC engagement as Q21 — Patterns of environmental change over time.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Nearly identical construct to Q21. Both test fossil layer interpretation for environmental change. Replace one with a question on a different ESS standard or test a different aspect of ESS1-1, such as using fossils to compare environments across different locations."
Alpha Standardized Science G4.10,23,"Over millions of years, jagged mountains have become smooth, rounded hills. Which process is MOST responsible for this change?",None,MC,"A) Erosion, B) Volcanic eruption, C) Earthquake, D) Flooding",A,4,4-ESS2-1,2,"Minimal scenario describing a well-known geological process. Students must identify erosion as the cause. Limited reasoning required.",1,"No practice engaged. Pure recall/identification of the process of erosion.",2,"Tests understanding that erosion shapes landforms over time. Recall-level.",2,"Implicitly engages Stability and Change (landforms change over time) and Cause and Effect (erosion causes smoothing) but in a trivial recall way.",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure vocabulary recall. Redesign by providing data or images of mountain erosion over time and asking students to explain what forces cause the change and predict future changes."
Alpha Standardized Science G4.10,24,"A river has eroded steep walls and carved a deep valley over millions of years. What landform has been created?",None,MC,"A) Delta, B) Canyon, C) Plateau, D) Sand dune",B,4,4-ESS2-1,2,"Minimal scenario describing a well-known landform formation process. Students must identify the landform. Limited reasoning.",1,"No practice engaged. Pure recall/identification of a landform name.",2,"Tests understanding that river erosion creates canyons. Recall-level knowledge.",1,"No CCC engaged beyond implicit recognition.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure vocabulary/identification recall. Redesign by providing a topographic map or cross-section data and asking students to analyze the features to determine what processes created the landform."
Alpha Standardized Science G4.10,25,"A student compares a map of earthquake locations with a map of volcano locations around the world. What do these maps show?",None,MC,"A) Earthquakes and volcanoes happen randomly all over Earth, B) Volcanoes cause all earthquakes, C) Earthquakes and volcanoes never occur in the same locations, D) Most earthquakes and volcanoes occur near the boundaries where continents meet oceans",D,4,4-ESS2-2,3,"Real data comparison scenario where students analyze two maps to find a pattern. Requires spatial reasoning and evidence-based conclusion.",3,"Students analyze and interpret data from two maps to identify a pattern. Engages Analyzing and Interpreting Data.",3,"Requires understanding that earthquakes and volcanoes cluster at tectonic plate boundaries. Applied understanding from map evidence.",3,"Directly engages Patterns — students must recognize the spatial pattern of earthquake and volcano co-location. Strong CCC engagement.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good data interpretation question using map comparison. Could be strengthened by providing actual simplified maps and asking students to identify specific regions where both hazards occur and explain why."
Alpha Standardized Science G4.10,26,"Text in image - partial evaluation. Satellite/topographic map of Hawaii. A farmer wants large flat land for agriculture. Student must select the best location from the map.","Satellite/topographic map of Hawaii with labeled locations",MC,Image-based choices,Image-based,4,4-ESS2-2,2,"Map reading task requiring students to interpret topographic features. Limited scientific reasoning — primarily a spatial literacy task.",2,"Students interpret a map to solve a practical problem. Some Analyzing and Interpreting Data from the map.",2,"Tests understanding of topographic features and their relationship to land use. Basic application.",2,"Implicitly engages Patterns — interpreting topographic patterns on a map.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Partially Meets,Weak,"Primarily a map-reading exercise rather than a science question. Could not fully evaluate due to image-based content. Consider adding an explanation component asking WHY certain landforms are better for farming."
Alpha Standardized Science G4.10,27,"Text in image - partial evaluation. Question content primarily in image format, minimal text extracted.",Image-based question,MC,Image-based choices,Image-based,4,4-ESS3-1,2,"Cannot fully evaluate without image content. Based on available context, appears to be a recall-level question about natural resources or hazards.",1,"Cannot fully assess practice engagement without complete question text.",2,"Likely tests a basic ESS concept at recall level based on grade 4 ESS standards.",1,"Cannot determine CCC engagement without full question content.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Cannot Fully Evaluate,Weak,"Could not fully evaluate due to image-dependent content. Recommend reviewing the original test image to complete this evaluation."
Alpha Standardized Science G4.10,28,"Text in image - partial evaluation. Not enough text extracted to evaluate question content.",Image-based question,MC,Image-based choices,Image-based,4,4-ESS3-1,2,"Cannot fully evaluate without complete question text. Assumed to be a standard-level recall question based on test position and grade level.",1,"Cannot fully assess practice engagement without complete question text.",2,"Likely tests basic ESS concept. Cannot determine depth without full content.",1,"Cannot determine CCC engagement without full question content.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Cannot Fully Evaluate,Weak,"Could not fully evaluate due to image-dependent content. Recommend reviewing the original test image to complete this evaluation."
Alpha Standardized Science G4.10,29,"Text in image - partial evaluation. Question content primarily in image format, minimal text extracted.",Image-based question,MC,Image-based choices,Image-based,4,3-5-ETS1-1,2,"Cannot fully evaluate without image content. Based on position in test, likely an engineering/design question at basic application level.",1,"Cannot fully assess practice engagement without complete question text.",2,"Likely tests basic ETS concept — defining a problem or identifying constraints.",1,"Cannot determine CCC engagement without full question content.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Cannot Fully Evaluate,Weak,"Could not fully evaluate due to image-dependent content. Recommend reviewing the original test image to complete this evaluation."
Alpha Standardized Science G4.10,30,"Text in image - partial evaluation. Question content primarily in image format, minimal text extracted.",Image-based question,MC,Image-based choices,Image-based,4,3-5-ETS1-2,2,"Cannot fully evaluate without image content. Based on position in test, likely an engineering/design question at basic level.",1,"Cannot fully assess practice engagement without complete question text.",2,"Likely tests basic ETS concept — comparing solutions or testing designs.",1,"Cannot determine CCC engagement without full question content.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Cannot Fully Evaluate,Weak,"Could not fully evaluate due to image-dependent content. Recommend reviewing the original test image to complete this evaluation."
