Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.3,11,"Energy can be transferred by which of the following?",None,MC,"A) light, B) sound, C) heat, D) all of these",D,4,4-PS3-2,1,"No scenario. Direct recall that energy transfers via light, sound, and heat. 'All of these' format reduces reasoning demand.",1,"No practice engaged. Pure recall of energy transfer forms.",2,"Tests knowledge that energy can be transferred by light, sound, and heat. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall with an 'all of these' answer that is often guessable. Redesign with a scenario demonstrating multiple energy transfers and ask students to identify and explain each one."
Alpha Standardized Science G4.3,12,"A solar oven converts what type of energy into what other type of energy?",None,MC,"A) heat energy to light energy, B) sound energy to heat energy, C) electrical energy to heat energy, D) light energy to heat energy",D,4,4-PS3-2,2,"Simple context of a solar oven. Students identify the energy conversion, but the question is essentially vocabulary recall.",1,"No practice engaged beyond naming an energy conversion. Direct recall.",2,"Tests understanding that solar ovens convert light energy to heat energy. Basic energy conversion knowledge.",1,"No CCC engaged. No reasoning about energy flow or cause/effect.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Basic energy conversion recall. Redesign by providing temperature data from a solar oven experiment under different conditions (sunny vs. cloudy, different materials) and asking students to analyze patterns and explain energy transfer."
Alpha Standardized Science G4.3,13,"The height measured from a wave's resting position to the top of the wave is called the what?","Diagram of a wave with labeled parts",MC,"A) wavelength, B) amplitude, C) frequency, D) crest",B,4,4-PS4-1,1,"No scenario. Pure vocabulary/definition recall of wave terminology. Diagram may label parts but the question tests only a definition.",1,"No practice engaged. Students match a definition to a term.",2,"Tests knowledge of wave property definitions. Pure recall of vocabulary — amplitude.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure vocabulary recall. Redesign by providing wave diagrams with different amplitudes and asking students to predict which wave carries more energy, connecting amplitude to energy transfer."
Alpha Standardized Science G4.3,14,"The distance between two wave crests is called the what?","Diagram of a wave with labeled parts",MC,"A) wavelength, B) amplitude, C) frequency, D) trough",A,4,4-PS4-1,1,"No scenario. Pure vocabulary/definition recall — identical format to Q13 but testing wavelength instead of amplitude.",1,"No practice engaged. Students match a definition to a term.",2,"Tests knowledge of wave property definitions. Pure recall of vocabulary — wavelength.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure vocabulary recall duplicating the format of Q13. Combine Q13 and Q14 into a single question asking students to use wave properties to compare two waves and predict differences in energy or behavior."
Alpha Standardized Science G4.3,15,"Fossils of a particular bird species are found in older rock layers but not in newer layers. The bird does not currently exist anywhere on Earth. What can be inferred?",None,MC,"A) The species went extinct sometime after the last fossil evidence, B) The bird migrated to another planet, C) The bird is hiding underground, D) The fossils were placed there by scientists",A,4,4-ESS1-1,2,"Provides fossil evidence and asks for an inference. Some reasoning required to connect absence in newer layers to extinction, but distractors are absurd, reducing cognitive demand.",2,"Students make an inference from fossil evidence. Engages Constructing Explanations at a basic level, but the absurd distractors make the reasoning trivial.",2,"Tests understanding that absence of fossils in recent layers combined with no living specimens indicates extinction. Basic application of fossil evidence.",2,"Implicitly engages Stability and Change (species populations change over time) but students don't reason explicitly with CCC.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Absurd distractors undermine the reasoning demand. Redesign with plausible alternatives (e.g., species evolved into a different form, moved to a different region) and ask students to evaluate which explanation best fits the evidence."
Alpha Standardized Science G4.3,16,"What evidence supports the idea that environments have changed over time?",None,MC,"A) fossils of ocean creatures found on mountaintops, B) different rock layers containing different fossils, C) fossil evidence of tropical plants in now-cold regions, D) all of these",D,4,4-ESS1-1,1,"No scenario. Direct recall with an 'all of these' answer. No analysis or reasoning required.",1,"No practice engaged. Students recall examples of evidence for environmental change.",2,"Tests knowledge that various types of fossil evidence support environmental change. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"'All of these' format with no reasoning. Redesign by presenting ONE specific piece of evidence and asking students to construct an explanation of what it reveals about past environments."
Alpha Standardized Science G4.3,17,"Which form of energy is renewable?",None,MC,"A) coal, B) natural gas, C) wind, D) oil",C,4,4-ESS3-1,1,"No scenario. Direct recall of which energy source is renewable. No reasoning or application.",1,"No practice engaged. Pure classification recall.",2,"Tests knowledge of renewable vs. non-renewable energy sources. Recall-level classification.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure classification recall. Redesign by presenting data about energy source availability and regeneration rates, asking students to analyze patterns and classify based on evidence."
Alpha Standardized Science G4.3,18,"How does the burning of gasoline and coal affect the environment?",None,MC,"A) It increases carbon levels in the air, B) It makes water cleaner, C) It helps plants grow faster, D) It has no effect on the environment",A,4,4-ESS3-1,1,"No scenario. Direct recall of the environmental impact of fossil fuel combustion. No reasoning required.",1,"No practice engaged. Students recall a fact about pollution.",2,"Tests understanding that burning fossil fuels releases carbon into the atmosphere. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall. Redesign by presenting data showing atmospheric carbon levels over time alongside fossil fuel consumption data and asking students to identify patterns and construct an explanation."
Alpha Standardized Science G4.3,19,"What are fossil fuels?",None,MC,"A) fuels made from rocks, B) fuels that come from ancient organic material, C) fuels that come from the sun, D) fuels made from water",B,4,4-ESS3-1,1,"No scenario. Pure vocabulary/definition recall. No reasoning of any kind.",1,"No practice engaged. Students recall a definition.",1,"Tests the definition of fossil fuels. Pure recall well below grade-level depth expectations.",1,"No CCC engaged.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Does Not Meet,Weak,"Pure definition recall. This question has no analytical component. Redesign by presenting a diagram of fossil fuel formation and asking students to explain the energy transformations involved over geological time."
Alpha Standardized Science G4.3,20,"Classify each energy source as renewable or non-renewable: Coal, Wind, Water, Solar, Fossil fuels, Ocean waves.",None,TEI,"Renewable or Non-renewable for each source","Coal=Non-renewable; Wind=Renewable; Water=Renewable; Solar=Renewable; Fossil fuels=Non-renewable; Ocean waves=Renewable",4,4-ESS3-1,1,"No scenario. Classification task requiring recall of which sources are renewable vs. non-renewable. No reasoning beyond memorized categories.",1,"No practice engaged. Pure classification from memory. No data analysis or evidence-based reasoning.",2,"Tests knowledge of renewable and non-renewable energy source categories. Recall-level classification applied to multiple examples.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Batch classification recall. Redesign by presenting data about each energy source (regeneration rate, supply estimates) and asking students to classify based on evidence analysis rather than memorization."
Alpha Standardized Science G4.3,21,"What is the difference between renewable and non-renewable resources?",None,MC,"A) Renewable resources are more expensive, B) Non-renewable resources are better for the environment, C) Renewable resources come from animals, D) Renewable resources are naturally replenished while non-renewable resources can be used up",D,4,4-ESS3-1,1,"No scenario. Pure definition/vocabulary recall asking students to distinguish two terms. No application.",1,"No practice engaged. Students recall a definition.",2,"Tests understanding of the definitions of renewable and non-renewable. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Definition recall duplicating concepts from Q17, Q19, and Q20. Severe redundancy — four consecutive questions on renewable vs. non-renewable at recall level. Replace with an applied scenario involving resource management decisions."
Alpha Standardized Science G4.3,22,"Label the parts of a wave by dragging the correct terms to the correct locations on the diagram.","Diagram of a wave with blank labels for wave parts (crest, trough, amplitude, wavelength)",TEI,"Drag and drop: crest, trough, amplitude, wavelength to correct positions","TEI — crest, trough, amplitude, wavelength correctly placed",4,4-PS4-1,1,"No scenario. Pure labeling exercise of wave parts on a diagram. No reasoning or application.",1,"No practice beyond identification/labeling. No scientific reasoning engaged.",2,"Tests knowledge of wave terminology and the ability to identify parts on a diagram. Recall/identification level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure labeling recall duplicating Q13 and Q14 content. Redesign by providing two wave diagrams and asking students to measure and compare properties, then predict which wave transfers more energy."
Alpha Standardized Science G4.3,23,"Which behavioral adaptation helps an animal survive extreme heat in the Sahara Desert?",None,MC,"A) being nocturnal, B) having thick fur, C) hibernating in winter, D) migrating to the ocean",A,4,4-LS1-1,2,"Provides a geographic context (Sahara Desert) but the question is essentially recall of behavioral adaptations for hot environments.",2,"Students select a behavioral adaptation appropriate for a hot environment. Basic application of structure-function reasoning.",2,"Tests understanding of behavioral adaptations for extreme heat. Basic recall with some application to a specific context.",2,"Implicitly engages Structure and Function (behavior serves a survival function) at a basic level.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Basic adaptation recall. Redesign by presenting temperature data for the Sahara (day vs. night) and activity data for multiple desert animals, asking students to analyze patterns and explain why nocturnal behavior is advantageous."
Alpha Standardized Science G4.3,24,"What is the main purpose of a plant's stem?",None,MC,"A) to produce seeds, B) to absorb sunlight, C) to store food, D) to transport water and nutrients to the leaves",D,4,4-LS1-1,1,"No scenario. Pure recall of plant stem function. No reasoning required.",1,"No practice engaged. Direct recall of organ function.",1,"Tests the basic function of a plant stem. Pure recall well below grade-level expectations.",1,"No CCC engaged.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Does Not Meet,Weak,"Pure anatomy recall at a level more appropriate for Grade 1-2. Redesign by presenting an experiment where stems are blocked or cut, with data on leaf health, asking students to explain the cause-effect relationship."
Alpha Standardized Science G4.3,25,"Match each landform to its correct definition by dragging the terms to the correct descriptions.",None,TEI,"Drag and drop landform terms to definitions","TEI — landform terms matched to correct definitions",4,4-ESS2-2,1,"No scenario. Pure vocabulary matching of landform definitions. No reasoning or application.",1,"No practice engaged. Definition matching exercise.",2,"Tests knowledge of landform vocabulary and definitions. Recall-level.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure vocabulary matching. Redesign by presenting topographic maps or images of landforms and asking students to identify formation processes and explain how weathering and erosion created each landform."
Alpha Standardized Science G4.3,26,"How can weathering and erosion affect Earth's surface? Choose TWO.",None,MC,"A) Create new landforms like rock formations and cliffs, B) Make the Earth spin faster, C) Change the shape of a coastline over time, D) Increase the number of fossils in rocks",A/C,4,4-ESS2-1,2,"Multi-select format adds slight complexity. Students identify two effects of weathering and erosion, but the task is still recall-based with implausible distractors.",2,"Students identify effects of Earth processes. Multi-select requires evaluating each option, adding minor analytical demand.",2,"Tests understanding of the effects of weathering and erosion on Earth's surface. Recall with some application.",2,"Implicitly engages Cause and Effect (weathering/erosion cause surface changes) at a basic level.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Multi-select format is good but the implausible distractors (Earth spinning faster) reduce reasoning demand. Redesign with all plausible options and ask students to explain the mechanism by which weathering/erosion produces each effect."
Alpha Standardized Science G4.3,27,"A geologist examines rock layers at a site. The top layer contains fern fossils. The layer below contains trilobite fossils. What conclusion can be drawn?",None,MC,"A) The area was once covered in water then changed to a tropical environment, B) The ferns grew underwater, C) Trilobites lived on land, D) Both layers formed at the same time",A,4,4-ESS1-1,3,"Presents real geological evidence (two fossil types in sequential layers) requiring students to connect each fossil type to an environment and reason about change over time.",3,"Students analyze fossil evidence across layers to construct an explanation of environmental change. Engages Constructing Explanations from evidence.",3,"Requires understanding that trilobites indicate marine environments and ferns indicate tropical/terrestrial environments, and that layer sequence shows change over time. Applied reasoning.",3,"Engages Patterns (fossil sequence reveals environmental pattern) and Stability and Change (environments change over geological time). Students must recognize and interpret the pattern.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good evidence-based reasoning question. Strengthen by adding a third layer and asking students to predict what fossils might be found in it, requiring extrapolation from the observed pattern."
Alpha Standardized Science G4.3,28,"A stone wall that was 8 feet tall has been reduced to 4 feet over 100 years. Which term best describes the process that caused this change?",None,MC,"A) deposition, B) weathering, C) erosion, D) volcanic activity",C,4,4-ESS2-1,2,"Provides a simple real-world context (stone wall deterioration) but the question is essentially vocabulary recall — matching a described process to a term.",2,"Students match a described phenomenon to a scientific term. Limited practice engagement — identification rather than explanation.",2,"Tests understanding of erosion as the wearing away of material over time. Vocabulary-level identification.",2,"Implicitly engages Stability and Change (wall changes over time) and Cause and Effect (natural processes cause wall reduction) at a basic level.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Vocabulary identification with minimal reasoning. Note: The described process could be weathering rather than erosion depending on whether material was transported. Redesign by providing data about the wall's change over time and asking students to explain the processes and distinguish between weathering and erosion."
Alpha Standardized Science G4.3,29,"Which body structure best allows flies to grab onto and hold items?",None,MC,"A) claws, B) wings, C) antennae, D) eyes",A,4,4-LS1-1,1,"No scenario. Pure recall of insect anatomy — which structure grabs things. Trivially simple.",1,"No practice engaged. Direct recall of structure function.",2,"Tests basic knowledge of insect structural features. Recall-level.",1,"No CCC engaged. Structure and Function is relevant but not engaged at any analytical level.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure anatomy recall. Redesign by presenting close-up images of fly feet structures and asking students to explain how the structure's features (tiny hooks, adhesive pads) enable the function of gripping surfaces."
Alpha Standardized Science G4.3,30,"Which body structure allows mangrove trees to hold on to soft sediments in coastal areas?",None,MC,"A) flowers, B) leaves, C) strong roots, D) bark",C,4,4-LS1-1,2,"Provides a basic ecological context (mangroves in coastal areas) but the question is recall of root function. Minimally applied.",2,"Students connect a structure to its function in a specific environment. Basic application of Structure and Function.",2,"Tests understanding that roots anchor plants in soil. Basic structure-function knowledge applied to mangroves.",2,"Engages Structure and Function (roots serve anchoring function) at a basic level.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Basic structure-function recall. Redesign by presenting images of mangrove root systems and asking students to explain how the specific root structure (aerial roots, prop roots) is adapted to the challenges of soft, waterlogged sediment."
Alpha Standardized Science G4.3,31,"Mr. Melvin rang a bell every time before feeding his dog. After several weeks, the dog began to salivate when it heard the bell even without seeing food. What was Mr. Melvin testing?",None,MC,"A) the dog's sense of hearing, B) the dog's ability to smell food, C) whether animals can learn new behaviors through repeated experiences, D) whether the dog preferred bells to whistles",C,4,4-LS1-1,3,"Classic Pavlovian conditioning scenario. Students must identify the concept being tested — learned/conditioned behavior through repeated association. Real experimental context.",2,"Students identify the purpose of an experimental procedure. Engages Understanding Investigations at a basic level but does not require students to design or analyze data.",3,"Requires understanding behavioral adaptations — specifically that animals can develop learned behaviors through conditioning. Goes beyond simple recall to understanding experimental purpose.",2,"Implicitly engages Cause and Effect (repeated pairing causes learned response) but students identify rather than reason with the CCC.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good scenario about learned behavior. Strengthen by asking a Part B: What would happen if Mr. Melvin stopped ringing the bell before feeding for several months? This would require students to predict using cause-effect reasoning about conditioning."
Alpha Standardized Science G4.3,32,"Which of the following is an example of a learned behavior in animals?",None,MC,"A) a dog sitting on command, B) a bird building a nest, C) a fish swimming, D) a spider spinning a web",A,4,4-LS1-1,1,"No scenario. Direct recall of examples of learned vs. innate behavior. No reasoning required.",1,"No practice engaged. Pure classification recall.",2,"Tests knowledge of the distinction between learned and innate behaviors. Recall-level classification.",1,"No CCC engaged.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall that weakly follows up on Q31 without adding analytical depth. Redesign by presenting a list of animal behaviors and asking students to sort them as learned vs. innate, then explain the evidence that supports each classification."
