Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G4.14,11,"Use the topographic map to answer: What is the elevation at line C?","Topographic map with labeled contour lines and a contour interval; line C is at a specific position",MC,"A) 740, B) 750, C) 760, D) 780",D,4,4-ESS2-2,2,"Image-dependent map reading question. Students must count contour intervals to determine elevation at a marked line. Requires procedural application rather than conceptual reasoning.",2,"Students read and interpret a topographic map at a procedural level — counting contour intervals. Engages Analyzing and Interpreting Data but at a low level (data reading rather than interpretation).",2,"Tests ability to read contour lines and apply contour intervals. Procedural skill rather than deep Earth science understanding.",2,"Engages Scale and Proportion (contour interval represents consistent elevation change) at a basic level. Patterns implicitly engaged in counting intervals.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Procedural map reading question. Without the image, evaluation is limited. Elevate by asking students to use the contour data to describe the terrain between two points and predict water flow direction."
Alpha Standardized Science G4.14,12,"A coastal town is considering three options to reduce erosion damage: (1) Sea walls costing $2 million with a 30-year lifespan, (2) Beach replenishment costing $500K every 3-5 years, and (3) Artificial reefs with a 50+ year lifespan. The town has limited funds and needs protection for the next 50 years. Which combination would best meet their needs?",None,MC,"A) Beach replenishment and artificial reefs, B) Sea walls and beach replenishment, C) Sea walls and artificial reefs, D) All three options together",A,4,3-5-ETS1-1,4,"Strong engineering design problem with real constraints (limited budget, 50-year timeframe) and quantitative data (costs, lifespans). Students must evaluate trade-offs between multiple solutions and optimize for constraints. Genuine decision-making required.",4,"Students evaluate competing design solutions against criteria and constraints using quantitative data. Engages Designing Solutions and Engaging in Argument from Evidence. High practice demand — students must justify why one combination is better than others.",3,"Requires understanding engineering design principles — evaluating trade-offs, considering long-term costs, and matching solutions to constraints. Applied at decision-making level.",3,"Engages Systems and System Models (coastal protection as a system with interacting components) and Cause and Effect (each solution has different causal mechanisms and cost implications over time).",3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,"Excellent engineering design question with authentic constraints and quantitative reasoning. Students must integrate cost, lifespan, and budget data to optimize a solution. Among the strongest items on this test."
Alpha Standardized Science G4.14,13,"A mountain community needs to prevent landslides. Method P: Retaining wall — takes 6 months to build, high cost, holds 1000 tons, lasts 30 years, no resident action needed. Method Q: Reinforced soil slopes — takes 2 months to build, moderate cost, holds 500 tons, lasts 10 years, requires regular resident monitoring. The community prioritizes long-term reliability and minimal resident involvement. Which method should they choose and why?",None,MC,"A) Method Q because it is cheaper and faster to build, B) Method Q because residents can monitor it themselves, C) Method P because it has greater capacity and requires no resident action, D) Method P because it takes longer to build so it must be better",C,4,3-5-ETS1-1,4,"Excellent engineering design comparison with explicit criteria and constraints presented in a data-rich format. Students must weigh multiple factors against stated priorities. Genuine trade-off analysis required.",4,"Students evaluate two design solutions against explicit criteria (long-term reliability, minimal resident involvement) using provided data. Engages Evaluating Competing Design Solutions and Engaging in Argument from Evidence. High practice demand.",3,"Requires understanding engineering design process — matching solutions to criteria and constraints. Students must prioritize specified criteria over attractive but irrelevant features (cost, speed).",3,"Engages Cause and Effect (design choices cause different outcomes over time) and Systems and System Models (the solution must function within community constraints). Students reason with multiple CCCs.",3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,"Outstanding engineering design comparison. The explicit priority criteria force students to reason beyond simple cost/speed comparisons. The distractor options test whether students can resist attractive but irrelevant features."
Alpha Standardized Science G4.14,14,"Two skateboarders of equal mass ride down the same hill. Alex travels 24 meters in 8 seconds. Jamie travels 24 meters in 6 seconds. Compare their energies.",None,MC,"A) Alex had more energy because he took more time to travel the same distance, B) They had the same energy because they traveled the same distance, C) Alex had more energy because slower objects store more energy, D) Jamie had more energy because she traveled at a higher speed of 4 m/s",D,4,4-PS3-1,3,"Quantitative scenario with controlled variables (same mass, same distance) and different times. Students must calculate or reason about speed and connect it to kinetic energy. Multi-step reasoning.",3,"Students analyze quantitative data (distance, time) to compare speeds and connect speed to energy. Engages Analyzing and Interpreting Data and Using Mathematics. Multi-step reasoning.",3,"Requires understanding the relationship between speed and kinetic energy — faster objects have more kinetic energy. Students must also reason about speed = distance/time. Application-level with quantitative component.",3,"Engages Energy and Matter (kinetic energy depends on speed) and Patterns (systematic relationship between speed and energy). Students must use quantitative patterns in reasoning.",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good quantitative energy comparison. Could strengthen by asking Part B: If a third skateboarder with twice the mass traveled at the same speed as Jamie, how would their energy compare? — extending to mass-energy relationship."
Alpha Standardized Science G4.14,15,"Two identical glass jars are placed on a counter. One contains hot water at 60 degrees C and the other contains room temperature water at 20 degrees C. What will happen to the energy in the jars after one hour?",None,MC,"A) Heat flows from the cooler jar to the warmer jar until both are the same temperature, B) Heat flows from the warmer jar to the cooler jar and from both jars to the room until all reach room temperature, C) Both jars stay at their original temperatures because glass insulates the water, D) The hot jar gets hotter and the cold jar gets colder over time",B,4,4-PS3-2,3,"Real scenario with two objects at different temperatures in a room. Students must reason about heat transfer in multiple directions — not just jar-to-jar but also jars-to-room. Multi-directional energy flow reasoning.",3,"Students construct an explanation for thermal energy transfer in a system with three components (hot jar, cool jar, room). Engages Constructing Explanations with systems-level reasoning.",3,"Requires understanding that heat flows from warmer to cooler AND that all objects in a system eventually reach thermal equilibrium with their surroundings. Goes beyond simple hot-to-cold transfer.",3,"Engages Energy and Matter (heat energy flows from warmer to cooler regions) and Systems and System Models (the jars and room form a thermal system moving toward equilibrium). Students reason with CCC.",3.25,High Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Strong thermal energy question requiring multi-directional heat flow reasoning. The three-component system (hot jar, cool jar, room) elevates beyond typical two-object heat transfer questions."
Alpha Standardized Science G4.14,16,"Sarah is making hot chocolate using an electric kettle. She plugs in the kettle, turns it on, and watches the water heat up. Which observation shows that electrical energy is being converted to heat energy?",None,MC,"A) The power cord feels warm to the touch, B) The kettle makes a humming sound when turned on, C) Bubbles begin rising from the bottom of the water to the top, D) The indicator light on the kettle turns on",C,4,4-PS3-2,3,"Real scenario about energy transformation. Students must distinguish between multiple observations and identify which one provides evidence of electrical-to-heat conversion. Requires evaluating evidence quality.",3,"Students evaluate multiple observations to identify which one serves as evidence for a specific energy transformation. Engages Analyzing and Interpreting Data — distinguishing relevant from irrelevant evidence.",3,"Requires understanding energy conversion (electrical to heat) and recognizing that bubbling water indicates heating from below. Students must connect an observable phenomenon to an energy process.",2,"Engages Cause and Effect (electrical energy causes water to heat, causing convection bubbles) but the causal chain reasoning is not deeply required — students mainly identify the correct observation.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good evidence-evaluation question. The multiple plausible observations create genuine reasoning demand. Strengthen by asking students to explain WHY bubbling indicates heat energy specifically, requiring mechanistic explanation."
Alpha Standardized Science G4.14,17,"Sam builds a simple circuit. When he uses copper wire, the light bulb turns on. When he replaces the copper wire with a wooden stick of the same size, the bulb does not light. Why?",None,MC,"A) The wooden stick is too thick for electricity to pass through, B) The light bulb was broken when the wooden stick was used, C) Copper wire creates its own electricity while wood does not, D) Copper allows electrical current to flow through it while wood blocks the flow of current",D,4,4-PS3-2,3,"Comparative investigation scenario — same circuit, different materials, different outcomes. Students must reason about conductors and insulators from experimental evidence.",3,"Students analyze results from a comparative test and construct an explanation for the different outcomes. Engages Constructing Explanations and Planning and Carrying Out Investigations (understanding fair test design).",3,"Requires understanding electrical conductivity — that materials differ in their ability to conduct electricity. Students must connect material properties to circuit function. Application-level.",2,"Engages Cause and Effect (material property causes circuit to work or not) at a basic level. Structure and Function (material structure determines electrical function) is implicit but not deeply engaged.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good comparative investigation question. Elevate by providing a data table of multiple materials (metal, rubber, glass, aluminum foil) tested in the circuit and asking students to identify the pattern and classify materials as conductors or insulators."
Alpha Standardized Science G4.14,18,"A student builds a wind-powered generator using a pinwheel connected to a small LED light. When the pinwheel is not connected to the LED, it spins quickly in the wind. When connected to the LED and the LED lights up, the pinwheel spins more slowly. Why does the pinwheel slow down?",None,MC,"A) Some of the wind energy is being converted to electrical energy to power the LED, leaving less energy available for spinning, B) The LED light is too heavy and weighs down the pinwheel, C) The wind loses power when it hits the LED light, D) The pinwheel is defective and needs to be replaced",A,4,4-PS3-4,4,"Excellent scenario presenting a counterintuitive observation — connecting a load slows the generator. Students must reason about energy conservation and transformation. Genuine puzzlement with deep reasoning demand.",4,"Students construct a mechanistic explanation for an unexpected observation using energy conservation principles. Engages Constructing Explanations with deep causal-mechanistic reasoning. High practice demand.",4,"Requires understanding energy conservation — energy cannot be created, so the electrical energy powering the LED must come from the kinetic energy of the pinwheel. Deep application of energy transformation concepts.",3,"Directly engages Energy and Matter — energy is conserved and transformed, so energy going to the LED means less energy for spinning. Students must reason about energy budgets within a system.",3.75,Doing Science,Meets,Meets,Meets,Meets,Strong,"Outstanding question. The counterintuitive observation (connecting a load slows the source) requires genuine energy conservation reasoning. Students must think about energy budgets — one of the strongest items on this test."
Alpha Standardized Science G4.14,19,"An electric motor powers a small water fountain in a garden. What energy transformations occur in this system?",None,MC,"A) Heat energy transforms into light energy which moves the water, B) Electrical energy transforms into motion energy which moves the water upward, C) Sound energy transforms into electrical energy which pushes the water, D) Light energy transforms into heat energy which boils the water upward",B,4,4-PS3-2,2,"Simple energy transformation identification in a familiar device. Students must trace the energy conversion chain but the reasoning is fairly straightforward.",2,"Students identify energy transformations in a device. Engages Constructing Explanations at a basic level — tracing a known energy conversion sequence.",2,"Tests understanding of electrical-to-mechanical energy conversion. Basic application of energy transformation concepts. Lower complexity than Q18.",2,"Engages Energy and Matter (energy transformation chain) at a basic level. Students identify but don't deeply reason with the CCC.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Basic energy transformation identification. After the strong Q18, this feels redundant and simpler. Redesign to ask students to trace multiple energy transformations in a more complex system and identify where energy is lost as heat."
Alpha Standardized Science G4.14,20,"A coastal town is planning how to generate electricity. They want the option that is LEAST harmful to the marine ecosystem and air quality. Which option should they choose?",None,MC,"A) Building a coal-fired power plant near the coast, B) Using geothermal heating from underground heat sources, C) Constructing an offshore oil drilling platform, D) Building a natural gas plant near the harbor",B,4,4-ESS3-1,3,"Real decision-making scenario about energy choices with environmental constraints. Students must evaluate multiple options against environmental impact criteria.",2,"Students evaluate options against criteria (marine ecosystem harm, air quality). Engages Evaluating Competing Solutions at a basic level — but the correct answer is fairly obvious once students know geothermal basics.",3,"Requires understanding different energy sources and their environmental impacts. Students must compare fossil fuels to geothermal energy across two criteria (marine and air). Application-level.",2,"Engages Cause and Effect (different energy sources cause different environmental effects) at a basic level. Systems thinking about environmental impacts is implicit.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good real-world context but the correct answer is fairly obvious — geothermal clearly beats three fossil fuel options. Strengthen by including solar and wind as additional options, making the comparison genuinely require weighing trade-offs."
Alpha Standardized Science G4.14,21,"A student creates two waves by shaking two ropes. Wave A has tall peaks that are far apart. Wave B has short peaks that are close together. What do these observations tell us about the two waves?",None,MC,"A) Wave A has greater amplitude than Wave B, B) Wave B has greater amplitude than Wave A, C) Both waves have the same amplitude but different colors, D) Wave A has a shorter wavelength than Wave B",A,4,4-PS4-1,2,"Direct observation-to-property matching. Students must connect 'tall peaks' to amplitude and 'far apart' to wavelength. Largely definitional application.",2,"Students interpret observations of wave properties. Engages Analyzing and Interpreting Data at a basic level — matching visual descriptions to wave property terms.",2,"Tests understanding of wave properties (amplitude, wavelength) and their visual representations. Definitional-level application.",2,"Engages Patterns (wave properties form observable patterns) at a basic level but students are not deeply reasoning with the CCC.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Basic wave property identification. Redesign by providing wave diagrams with measurements and asking students to predict how changing amplitude affects energy transfer, connecting wave properties to energy concepts."
Alpha Standardized Science G4.14,22,"Construction on a hillside is causing soil to wash into a nearby lake. Which action would BEST reduce the impact on the lake while maintaining the natural environment?",None,MC,"A) Paving the hillside with concrete to prevent soil movement, B) Building a large wall between the hillside and the lake, C) Planting deep-rooted native trees and shrubs on the hillside, D) Diverting the lake water to a different location",C,4,4-ESS3-2,3,"Real environmental problem requiring students to evaluate solutions that balance erosion prevention with maintaining the natural environment. Dual-constraint reasoning required.",3,"Students evaluate multiple solutions against two criteria (reduce erosion impact AND maintain natural environment). Engages Evaluating Competing Design Solutions and Constructing Explanations.",3,"Requires understanding that plant roots stabilize soil (bioengineering solution) and that concrete/walls are artificial interventions. Students must connect biological function to erosion prevention.",3,"Engages Cause and Effect (plant roots cause soil stabilization, reducing erosion) and Structure and Function (deep root structure serves an anchoring function). Also engages Systems thinking — solution must work within the natural system.",3.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Good dual-constraint question balancing erosion control with environmental preservation. Strengthen by providing data about different plant species' root depths and erosion reduction rates, asking students to select the best species and justify with evidence."
